"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         277,      -8.328109243,      -6.079788308,      -5.686330659,      -2.841087631,      -10.98304155
          0,           0,         278,      -8.335227046,      -6.103467316,      -5.687018286,      -2.848705784,      -10.99564024
          0,           0,         279,      -8.342100117,      -6.107733928,      -5.692378026,      -2.855914174,       -10.9949934
          0,           0,         280,      -8.358071491,      -6.144679194,      -5.707996863,      -2.872694609,       -11.0137951
          0,           0,         281,      -8.370755444,       -6.15664216,      -5.730287086,      -2.885560725,      -11.04832104
          0,           0,         282,      -8.385319653,      -6.166467482,      -5.756889386,      -2.900046807,      -11.08111566
          0,           0,         283,      -8.403452351,      -6.177463474,      -5.784497067,      -2.917876231,      -11.11092518
          0,           0,         284,      -8.423183312,      -6.188551782,      -5.808561228,      -2.937123927,      -11.13484856
          0,           0,         285,      -8.445858756,      -6.195006393,       -5.82775993,       -2.95898197,      -11.14656548
          0,           0,         286,       -8.47131759,      -6.205474248,      -5.841644906,      -2.983874938,      -11.15857273
          0,           0,         287,      -8.495841841,        -6.2631519,      -5.848581953,      -3.009047957,      -11.17609748
          0,           0,         288,      -8.495316199,       -6.25505375,       -5.84912382,      -3.008670746,      -11.18177374
          0,           0,         289,      -8.510258416,      -6.290231488,      -5.859320093,      -3.024408661,      -11.19283416
          0,           0,         290,      -8.523527286,      -6.314432905,      -5.877688813,      -3.038235032,      -11.22579182
          0,           0,         291,       -8.53637188,       -6.32413895,      -5.901955121,      -3.051134015,      -11.26243974
          0,           0,         292,      -8.552233468,      -6.332346033,      -5.929285248,      -3.066776264,      -11.29618658
          0,           0,         293,      -8.571379119,      -6.343961413,      -5.955467149,      -3.085544627,      -11.32539015
          0,           0,         294,      -8.592678952,      -6.353732586,      -5.977318213,       -3.10621995,      -11.34115441
          0,           0,         295,       -8.61637656,      -6.357428814,      -5.993712803,      -3.129052303,      -11.34442823
          0,           0,         296,      -8.644537187,      -6.391304999,      -6.005400524,      -3.157242688,       -11.3548135
          0,           0,         297,      -8.655995585,        -6.4264418,      -6.007294511,      -3.169303727,      -11.36723961
          0,           0,         298,      -8.660113032,      -6.423779155,      -6.010821925,       -3.17366372,      -11.36249834
          0,           0,         299,      -8.676534585,      -6.463076087,      -6.025057356,      -3.190946962,      -11.37739212
          0,           0,         300,      -8.689267031,      -6.477548588,      -6.046365438,      -3.203960202,      -11.41486758
          0,           0,         301,      -8.703316729,      -6.487297293,      -6.072475102,      -3.217977691,      -11.45164378
          0,           0,         302,       -8.72084095,       -6.49724821,      -6.100278901,      -3.235221289,      -11.48511237
          0,           0,         303,      -8.740353317,      -6.508847025,      -6.125089018,      -3.254295606,      -11.51237768
          0,           0,         304,      -8.762557115,      -6.516676409,      -6.145147882,      -3.275738028,      -11.52311861
          0,           0,         305,      -8.786900915,      -6.520589647,      -6.159810514,      -3.299324693,      -11.53062548
          0,           0,         306,      -8.814848011,      -6.577473583,      -6.168775974,      -3.327812451,      -11.54729439
          0,           0,         307,      -8.815865999,      -6.579898904,      -6.168696117,      -3.329123248,      -11.55369868
          0,           0,         308,      -8.828061784,      -6.603963453,      -6.177123073,      -3.341956661,      -11.55695055
          0,           0,         309,      -8.842377804,      -6.634602853,      -6.194309908,      -3.356975013,       -11.5877097
          0,           0,         310,       -8.85494789,      -6.644242496,        -6.2178255,      -3.369643307,       -11.6294098
          0,           0,         311,      -8.870194227,      -6.652843988,      -6.244866207,      -3.384729637,      -11.66845253
          0,           0,         312,      -8.888995694,      -6.664156719,      -6.271649811,      -3.403181285,      -11.70226123
          0,           0,         313,       -8.90960515,      -6.674142785,      -6.294304091,      -3.423220489,      -11.72094431
          0,           0,         314,      -8.933075734,      -6.678800641,      -6.311755629,      -3.445825481,      -11.72042672
          0,           0,         315,      -8.960441492,      -6.702710597,        -6.3242923,      -3.472958457,      -11.72639512
          0,           0,         316,        -8.9769115,        -6.7478402,      -6.327990147,      -3.490088099,      -11.73812298
          0,           0,         317,      -8.978962701,      -6.742287762,      -6.329918366,      -3.492348514,      -11.73063228
          0,           0,         318,       -8.99506517,      -6.780276271,      -6.342619628,       -3.50929891,      -11.73911295
          0,           0,         319,      -9.008063224,      -6.798429589,      -6.362857686,      -3.522692205,      -11.77800223
          0,           0,         320,      -9.021665917,      -6.808039173,      -6.388368637,       -3.53630242,      -11.81961891
          0,           0,         321,      -9.038533981,      -6.817181314,      -6.416193089,      -3.552919337,      -11.85785695
          0,           0,         322,      -9.057876778,      -6.829176164,      -6.441728508,      -3.571863336,      -11.88960418
          0,           0,         323,      -9.079456726,      -6.837935985,      -6.462603505,      -3.592744915,      -11.90046738
          0,           0,         324,      -9.103122089,      -6.838671917,      -6.478129227,      -3.615531846,      -11.90203774
          0,           0,         325,      -9.132683012,      -6.889272444,      -6.488733255,      -3.645449804,      -11.91656364
          0,           0,         326,      -9.137120225,      -6.905948501,      -6.488861212,      -3.650338641,      -11.92465079
          0,           0,         327,      -9.145820093,      -6.916951589,      -6.495386623,      -3.659488727,      -11.91839376
          0,           0,         328,      -9.161373073,      -6.954017454,      -6.511354201,      -3.675869596,      -11.94477914
          0,           0,         329,      -9.173763171,      -6.964381168,      -6.534009123,      -3.688417749,      -11.99212491
          0,           0,         330,      -9.188427895,      -6.973501235,      -6.560673281,      -3.702983435,       -12.0374031
          0,           0,         331,      -9.206764764,      -6.984011181,      -6.587951697,      -3.720992082,       -12.0767028
          0,           0,         332,      -9.226836526,      -6.994323159,      -6.611418288,      -3.740546023,      -12.09998462
          0,           0,         333,      -9.249984163,      -7.000539363,      -6.629883549,      -3.762862274,      -12.09573413
          0,           0,         334,       -9.27616265,      -7.014834976,      -6.643192858,      -3.788554593,      -12.09504277
          0,           0,         335,      -9.297591143,      -7.066598298,      -6.649034122,       -3.81063702,      -12.10564844
          0,           0,         336,      -9.298698171,      -7.063332303,      -6.649681623,      -3.811989919,      -12.09790655
          0,           0,         337,      -9.313498522,      -7.095927483,      -6.660658073,      -3.827559935,      -12.09695492
          0,           0,         338,      -9.327020915,      -7.118870773,      -6.679747255,      -3.841603935,      -12.13441931
          0,           0,         339,      -9.340247245,      -7.128389921,      -6.704556228,      -3.854874881,      -12.18156452
          0,           0,         340,      -9.356458907,        -7.1371819,      -6.732244109,      -3.870874633,       -12.2258952
          0,           0,         341,      -9.375613468,      -7.149273167,       -6.75847709,      -3.889661673,      -12.26335843
          0,           0,         342,      -9.396532402,      -7.158617054,      -6.780159214,      -3.909945135,      -12.27632892
          0,           0,         343,       -9.41985767,      -7.159192924,      -6.796596456,      -3.932343762,      -12.27085244
          0,           0,         344,      -9.449352243,      -7.199325912,      -6.808370048,      -3.961950199,       -12.2814052
          0,           0,         345,      -9.458752798,      -7.231291721,      -6.809594392,      -3.971942556,      -12.29122987
          0,           0,         346,      -9.463729147,      -7.230163539,      -6.814132661,      -3.977196907,      -12.27540218
          0,           0,         347,      -9.480367272,      -7.272179106,      -6.828804608,      -3.994749606,       -12.2957301
          0,           0,         348,      -9.492751112,      -7.284533867,      -6.850504096,      -4.007377392,      -12.34823157
          0,           0,         349,      -9.506874404,      -7.294009242,      -6.876737837,      -4.021458154,      -12.39976083
          0,           0,         350,      -9.524620684,       -7.30343365,      -6.904378841,      -4.038897701,      -12.44502322
          0,           0,         351,      -9.544327519,      -7.314200337,      -6.928685564,      -4.058134673,      -12.47462713
          0,           0,         352,      -9.566992201,      -7.321824041,      -6.948125336,      -4.080018787,      -12.46834971
          0,           0,         353,      -9.592038433,      -7.328648182,      -6.962231115,      -4.104366753,      -12.45886574
          0,           0,         354,      -9.617610374,      -7.382360414,      -6.970227383,      -4.130513645,      -12.46766589
          0,           0,         355,      -9.619279276,      -7.386385067,      -6.970104285,      -4.132519742,      -12.46230073
          0,           0,         356,      -9.631761234,      -7.409946049,      -6.979157476,      -4.145639993,      -12.44955101
          0,           0,         357,      -9.646128382,      -7.438727348,      -6.997038645,       -4.16066286,      -12.48232219
          0,           0,         358,      -9.659050539,      -7.448385254,      -7.021055957,      -4.173671348,      -12.53527484
          0,           0,         359,      -9.674626324,      -7.457261868,      -7.048484739,      -4.189083834,      -12.58659516
          0,           0,         360,      -9.693511361,      -7.469007735,      -7.075363131,      -4.207624284,        -12.630658
          0,           0,         361,      -9.713851699,       -7.47879943,      -7.097872429,      -4.227388022,      -12.64834006
          0,           0,         362,      -9.736984029,      -7.481145824,      -7.115244138,      -4.249604354,      -12.63589554
          0,           0,         363,      -9.765285454,      -7.508865096,      -7.127849848,      -4.277736937,      -12.64005071
          0,           0,         364,      -9.780493331,      -7.554266113,      -7.130893898,      -4.293628249,      -12.65093084
          0,           0,         365,      -9.782356287,      -7.545758814,      -7.133515874,       -4.29567088,       -12.6286365
          0,           0,         366,      -9.799281104,      -7.588690569,      -7.146740822,      -4.313526029,      -12.64064989
          0,           0,         367,      -9.811911345,      -7.604704765,      -7.167375719,      -4.326515526,      -12.69540068
          0,           0,         368,      -9.825564511,      -7.614219279,      -7.193102745,       -4.34017188,      -12.75257363
          0,           0,         369,      -9.842636997,      -7.622714703,      -7.220925672,      -4.356966028,      -12.80428189
          0,           0,         370,      -9.862109965,      -7.633982414,      -7.246081295,      -4.376011988,      -12.84185491
          0,           0,         371,      -9.884146227,      -7.642562316,      -7.266463783,      -4.397325167,       -12.8366142
          0,           0,         372,      -9.908345342,      -7.645021761,      -7.281435807,      -4.420679651,      -12.81682723
          0,           0,         373,      -9.936552236,      -7.695338845,      -7.291267911,      -4.449304164,      -12.82290097
          0,           0,         374,      -9.940618727,      -7.710646358,      -7.291145159,      -4.453827838,      -12.82137527
          0,           0,         375,      -9.949928322,      -7.722853731,      -7.298113436,      -4.463611877,      -12.79648381
          0,           0,         376,       -9.96540218,      -7.757961727,      -7.314730815,      -4.479871065,      -12.82234894
          0,           0,         377,      -9.978112739,      -7.768332086,      -7.337872479,       -4.49272475,      -12.88055909
          0,           0,         378,      -9.993075546,      -7.777504808,      -7.364950608,      -4.507578201,      -12.93853271
          0,           0,         379,      -10.01156168,       -7.78844277,       -7.39237963,      -4.525737469,      -12.98929925
          0,           0,         380,      -10.03147329,      -7.798708588,      -7.415749157,      -4.545125692,      -13.01421694
          0,           0,         381,       -10.0543692,      -7.803422427,      -7.434070335,      -4.567151396,      -12.99640691
          0,           0,         382,      -10.08106844,      -7.819449437,      -7.447379806,      -4.593404602,      -12.99183546
          0,           0,         383,      -10.10196511,      -7.873753264,      -7.452651514,      -4.615000768,      -13.00294237
          0,           0,         384,      -10.10217257,      -7.865275053,      -7.453660817,      -4.615396315,      -12.98014436
          0,           0,         385,      -10.11811067,      -7.903641985,      -7.465220528,       -4.63219672,      -12.98043068
          0,           0,         386,      -10.13126849,      -7.924794559,      -7.484681581,       -4.64584929,      -13.03213064
          0,           0,         387,      -10.14452817,      -7.934153322,      -7.509778745,        -4.6591486,      -13.09424689
          0,           0,         388,      -10.16091561,      -7.942272649,      -7.537571477,      -4.675297919,      -13.15312466
          0,           0,         389,      -10.18019445,      -7.953857888,      -7.563541818,      -4.694185853,      -13.19960017
          0,           0,         390,       -10.2015351,      -7.963023127,      -7.584840509,      -4.714863858,      -13.19950823
          0,           0,         391,      -10.22521146,      -7.964269983,      -7.600752148,      -4.737624595,      -13.16990709
          0,           0,         392,      -10.25425006,      -8.006210386,      -7.611940485,       -4.76684908,       -13.1712141
          0,           0,         393,      -10.26252121,      -8.034981319,      -7.612721356,      -4.775699296,       -13.1731451
          0,           0,         394,      -10.26830926,      -8.036167488,      -7.617559473,       -4.78180445,      -13.13872909
          0,           0,         395,       -10.2847824,      -8.076313981,      -7.632817418,      -4.799158782,      -13.15650505
          0,           0,         396,      -10.29743154,      -8.088531629,      -7.654983046,      -4.812033205,      -13.21806233
          0,           0,         397,      -10.31181905,      -8.097919449,      -7.681626084,      -4.826363919,      -13.28119178
          0,           0,         398,      -10.32975744,      -8.107782941,      -7.709451426,      -4.843994165,       -13.3380058
          0,           0,         399,      -10.34939428,        -8.1186037,      -7.733703914,      -4.863155859,      -13.37204297
          0,           0,         400,      -10.37189493,      -8.125340975,      -7.752982041,      -4.884847062,        -13.352396
          0,           0,         401,        -10.397132,      -8.132416875,      -7.767023136,      -4.909402683,      -13.33732466
          0,           0,         402,      -10.42272746,         -8.189731,      -7.774585931,      -4.935628025,       -13.3476373
          0,           0,         403,      -10.42315131,      -8.188335642,      -7.774521214,      -4.936334618,      -13.33023581
          0,           0,         404,      -10.43682887,      -8.217350597,      -7.784187928,      -4.950737822,      -13.31606468
          0,           0,         405,      -10.45082412,      -8.244664724,      -7.802396074,      -4.965370378,      -13.35955377
          0,           0,         406,      -10.46374853,      -8.253984005,      -7.826719225,      -4.978371402,      -13.42586226
          0,           0,         407,      -10.47948039,      -8.262320084,      -7.854290757,      -4.993917238,      -13.49199959
          0,           0,         408,      -10.49850581,      -8.273798936,      -7.880994462,      -5.012578942,      -13.54725357
          0,           0,         409,      -10.51918817,      -8.283379847,      -7.903194853,      -5.032659019,      -13.55638147
          0,           0,         410,      -10.54256249,      -8.285759901,      -7.920100004,      -5.055113591,      -13.51935184
          0,           0,         411,      -10.57096534,       -8.31622667,      -7.932253497,      -5.083421029,      -13.51317658
          0,           0,         412,        -10.584625,      -8.357861313,      -7.934712311,      -5.097750616,      -13.51723715
          0,           0,         413,      -10.58737996,      -8.351969128,      -7.937566832,      -5.100725494,      -13.47901597
          0,           0,         414,      -10.60414152,      -8.393402675,      -7.951299887,      -5.118395539,      -13.48686601
          0,           0,         415,      -10.61694659,      -8.408997954,      -7.972367806,      -5.131537244,      -13.54787046
          0,           0,         416,      -10.63081836,      -8.418393237,      -7.998460757,      -5.145397218,       -13.6145135
          0,           0,         417,      -10.64809797,      -8.427283041,      -8.026475554,      -5.162394399,      -13.67678463
          0,           0,         418,      -10.66756613,      -8.438667078,      -8.051602954,      -5.181431263,      -13.72065954
          0,           0,         419,      -10.68949997,      -8.446771829,      -8.071829847,      -5.202621904,       -13.7043684
          0,           0,         420,      -10.71368095,       -8.44858901,      -8.086698504,      -5.225955676,      -13.67820234
          0,           0,         421,      -10.74227592,      -8.502752876,      -8.096256878,       -5.25502658,      -13.68612065
          0,           0,         422,      -10.74497052,      -8.513486222,      -8.095932557,      -5.258139866,      -13.67675454
          0,           0,         423,      -10.75537161,      -8.530071687,      -8.103521107,      -5.269085889,      -13.64818515
          0,           0,         424,       -10.7705179,      -8.564159342,      -8.120419194,      -5.285007841,        -13.681111
          0,           0,         425,      -10.78317713,      -8.573952344,      -8.143844367,      -5.297794781,      -13.75065368
          0,           0,         426,      -10.79828159,      -8.582809455,      -8.171058934,      -5.312772494,      -13.82255221
          0,           0,         427,      -10.81691178,      -8.593641469,      -8.198366378,      -5.331059946,      -13.88515986
          0,           0,         428,      -10.83706873,      -8.603661686,      -8.221474141,      -5.350671727,      -13.90625147
          0,           0,         429,      -10.86016645,       -8.60817483,      -8.239400009,      -5.372889332,        -13.865854
          0,           0,         430,      -10.88719705,      -8.626870544,      -8.252337572,      -5.399535525,      -13.84981666
          0,           0,         431,      -10.90650259,      -8.678042451,      -8.256974752,      -5.419539159,      -13.85476673
          0,           0,         432,      -10.90743275,      -8.671350993,      -8.258160753,      -5.420682806,      -13.81994837
          0,           0,         433,      -10.92335517,      -8.709097332,      -8.270158606,      -5.437462471,      -13.81495779
          0,           0,         434,      -10.93657091,      -8.729400308,      -8.290017359,      -5.451143348,      -13.87020274
          0,           0,         435,      -10.95001442,      -8.738759928,      -8.315424234,      -5.464616081,      -13.93930847
          0,           0,         436,      -10.96659467,      -8.747134305,      -8.343398721,      -5.480951226,      -14.00693529
          0,           0,         437,      -10.98591321,      -8.758907849,      -8.369350588,      -5.499875031,      -14.06022477
          0,           0,         438,      -11.00718109,      -8.767789764,      -8.390505685,       -5.52046737,      -14.05263248
          0,           0,         439,      -11.03075147,      -8.768019532,      -8.406291687,      -5.543105938,      -14.01647416
          0,           0,         440,      -11.06031602,      -8.813490211,      -8.417332337,      -5.572914711,      -14.01959624
          0,           0,         441,      -11.06727628,      -8.839057503,      -8.417741982,       -5.58043467,      -14.01750067
          0,           0,         442,      -11.07387567,      -8.842795108,      -8.423152514,      -5.587395228,      -13.97792819
          0,           0,         443,      -11.09020554,      -8.882874206,      -8.438677889,      -5.604608679,      -14.00039277
          0,           0,         444,      -11.10275485,      -8.894228533,      -8.461108024,      -5.617363826,      -14.07150274
          0,           0,         445,      -11.11724652,      -8.903509669,        -8.4878634,      -5.631786373,      -14.14649846
          0,           0,         446,       -11.1353416,      -8.913355892,      -8.515616639,      -5.649560794,      -14.21420237
          0,           0,         447,      -11.15512047,      -8.923834215,      -8.539630487,      -5.668844651,      -14.24820886
          0,           0,         448,      -11.17782536,       -8.93036196,       -8.55858336,      -5.690727172,      -14.20964016
          0,           0,         449,      -11.20342061,        -8.9395097,      -8.572298434,      -5.715688214,      -14.18244573
          0,           0,         450,      -11.22769982,      -8.995072218,      -8.579268887,      -5.740612492,      -14.18740466
          0,           0,         451,      -11.22842536,       -8.99393114,      -8.579283468,      -5.741627063,      -14.16162259
          0,           0,         452,      -11.24233733,      -9.023452542,      -8.589342756,      -5.756274503,       -14.1417026
          0,           0,         453,      -11.25627511,      -9.049564768,      -8.607915652,      -5.770819085,      -14.18678823
          0,           0,         454,      -11.26933812,       -9.05891116,      -8.632502039,      -5.783950529,      -14.25785058
          0,           0,         455,       -11.2852711,      -9.067393226,      -8.660255868,       -5.79968898,      -14.33053013
          0,           0,         456,      -11.30431577,      -9.078989048,       -8.68693181,      -5.818363058,      -14.39189922
          0,           0,         457,      -11.32499068,      -9.088480184,      -8.709011284,      -5.838427086,      -14.39694288
          0,           0,         458,      -11.34824114,      -9.089830976,      -8.725773234,      -5.860742017,      -14.35377419
          0,           0,         459,      -11.37716475,       -9.12320375,      -8.737845226,      -5.889619371,       -14.3493509
          0,           0,         460,      -11.38968582,      -9.163129213,      -8.739853301,      -5.902811877,      -14.35215025
          0,           0,         461,      -11.39279101,      -9.157367406,      -8.743166504,      -5.906140746,      -14.30777856
          0,           0,         462,      -11.40975627,      -9.200276912,      -8.757198722,      -5.924040866,      -14.31951761
          0,           0,         463,      -11.42241355,      -9.214729992,      -8.778521705,       -5.93700934,      -14.38885525
          0,           0,         464,        -11.436377,      -9.224190535,      -8.804739417,      -5.950955598,      -14.46468291
          0,           0,         465,      -11.45376312,      -9.232934276,      -8.832719131,      -5.968047416,      -14.53578705
          0,           0,         466,      -11.47332889,      -9.244049055,      -8.857629599,      -5.987169151,      -14.58196209
          0,           0,         467,       -11.4955024,      -9.251993696,      -8.877581265,      -6.008578162,      -14.55103221
          0,           0,         468,      -11.51995544,      -9.255095188,      -8.892154374,       -6.03221905,       -14.5129087
          0,           0,         469,      -11.54769954,      -9.309108959,      -8.901223591,      -6.060473087,      -14.51646084
          0,           0,         470,      -11.55016482,      -9.318489159,      -8.900846707,       -6.06334356,      -14.50151388
          0,           0,         471,      -11.56102978,      -9.336490263,      -8.908793774,      -6.074774963,      -14.46732942
          0,           0,         472,      -11.57605364,      -9.369339522,      -8.926042635,      -6.090547419,      -14.50084135
          0,           0,         473,      -11.58882226,      -9.379046123,      -8.949703013,      -6.103431888,      -14.57344049
          0,           0,         474,      -11.60406956,      -9.387981891,      -8.977080451,       -6.11854406,      -14.64972917
          0,           0,         475,      -11.62281395,      -9.399023359,      -9.004379047,      -6.136947283,      -14.71703627
          0,           0,         476,      -11.64293532,      -9.408966123,      -9.027356783,      -6.156514414,      -14.73650909
          0,           0,         477,      -11.66596773,      -9.412589435,      -9.045127772,      -6.178638421,      -14.69055671
          0,           0,         478,      -11.69336506,      -9.433390591,      -9.057995791,      -6.205704926,      -14.67633775
          0,           0,         479,      -11.71185639,         -9.484406,      -9.062178277,      -6.224906177,      -14.68186721
          0,           0,         480,      -11.71268744,      -9.475909144,      -9.063689576,      -6.225929264,      -14.64073292
          0,           0,         481,      -11.72909806,       -9.51618153,      -9.076044798,      -6.243238889,      -14.63946586
          0,           0,         482,      -11.74212443,      -9.535260773,      -9.096144764,      -6.256708622,      -14.70196024
          0,           0,         483,      -11.75559391,      -9.544506568,      -9.121698979,      -6.270197949,      -14.77770642
          0,           0,         484,      -11.77232358,       -9.55270119,      -9.149718984,      -6.286664463,      -14.85210321
          0,           0,         485,      -11.79171543,      -9.564468166,      -9.175447364,      -6.305659927,       -14.9086002
          0,           0,         486,      -11.81318913,      -9.573160166,       -9.19635823,       -6.32644004,      -14.89052718
          0,           0,         487,       -11.8369826,      -9.573768367,      -9.211895598,      -6.349315807,      -14.84341432
          0,           0,         488,      -11.86616386,      -9.620527326,      -9.222559011,      -6.378779146,      -14.84307132
          0,           0,         489,      -11.87239444,      -9.643789471,       -9.22274789,      -6.385557644,      -14.83709708
          0,           0,         490,      -11.87966584,      -9.649562272,      -9.228493136,      -6.393218383,       -14.7924688
          0,           0,         491,      -11.89579845,      -9.688316582,      -9.244355155,        -6.4102156,      -14.81499984
          0,           0,         492,      -11.90846981,      -9.699501251,      -9.267035643,      -6.423073812,      -14.88788222
          0,           0,         493,      -11.92307177,      -9.708755141,      -9.293943106,      -6.437597669,      -14.96578576
          0,           0,         494,      -11.94135172,      -9.719072704,      -9.321703995,      -6.455556274,      -15.03672895
          0,           0,         495,      -11.96110636,       -9.72945613,      -9.345573044,      -6.474805901,      -15.07038345
          0,           0,         496,      -11.98375706,      -9.735425238,      -9.364379529,      -6.496632009,      -15.02712314
          0,           0,         497,      -12.00957015,       -9.74561814,      -9.377992028,      -6.521839556,      -15.00214967
          0,           0,         498,      -12.03329957,      -9.801928888,      -9.384554443,      -6.546227022,      -15.00850456
          0,           0,         499,      -12.03363919,      -9.798345883,      -9.384766307,       -6.54684245,      -14.97717988
          0,           0,         500,      -12.04815941,      -9.830480322,      -9.395230446,      -6.562137204,      -14.96051864
          0,           0,         501,      -12.06184339,      -9.855223027,      -9.414027823,      -6.576385751,      -15.01154051
          0,           0,         502,      -12.07504174,      -9.864976385,      -9.438785591,      -6.589658318,      -15.08707355
          0,           0,         503,      -12.09106382,      -9.873092173,      -9.466581922,      -6.605467412,      -15.16474426
          0,           0,         504,      -12.11021075,      -9.884520046,      -9.493151901,      -6.624242301,      -15.22952979
          0,           0,         505,      -12.13108604,      -9.894304946,      -9.514952644,      -6.644496968,      -15.22745801
          0,           0,         506,      -12.15457084,      -9.895614945,      -9.531448851,      -6.667032274,      -15.17451616
          0,           0,         507,      -12.18331783,      -9.930836634,      -9.543260209,      -6.695805889,      -15.16757878
          0,           0,         508,      -12.19489416,      -9.968161332,      -9.544950163,      -6.708021232,      -15.16800819
          0,           0,         509,      -12.19853261,      -9.963709832,      -9.548562916,      -6.711917353,      -15.11937346
          0,           0,         510,      -12.21552507,      -10.00646394,      -9.562928077,      -6.729844546,      -15.13099874
          0,           0,         511,      -12.22802798,      -10.01964391,      -9.584460899,      -6.742611179,      -15.20140775
          0,           0,         512,      -12.24215946,      -10.02902938,      -9.610879311,      -6.756695343,      -15.27870871
          0,           0,         513,       -12.2599871,      -10.03934922,      -9.638926655,      -6.774280676,      -15.35193685
          0,           0,         514,      -12.27925783,      -10.04957736,       -9.66364177,       -6.79305661,      -15.39832907
          0,           0,         515,      -12.30159601,      -10.05739469,      -9.683440525,      -6.814677008,      -15.36333129
          0,           0,         516,      -12.32577357,      -10.05987496,      -9.697838649,      -6.838017609,      -15.32739114
          0,           0,         517,      -12.35373843,      -10.11687506,      -9.706679651,      -6.866532132,      -15.33259302
          0,           0,         518,      -12.35512721,      -10.12207602,      -9.706222972,      -6.868274301,      -15.31333266
          0,           0,         519,      -12.36712614,      -10.14430678,      -9.714674932,       -6.88092143,      -15.28169898
          0,           0,         520,      -12.38170302,       -10.1754157,      -9.732088727,      -6.896201479,      -15.31986389
          0,           0,         521,      -12.39452396,      -10.18516906,      -9.755993894,      -6.909141699,      -15.39628593
          0,           0,         522,      -12.40976307,      -10.19329687,      -9.783367782,      -6.924251297,      -15.47678218
          0,           0,         523,      -12.42850083,      -10.20393414,      -9.810568744,      -6.942573708,         -15.54698
          0,           0,         524,      -12.44898002,       -10.2144547,      -9.833311793,      -6.962557035,      -15.56184695
          0,           0,         525,       -12.4722486,      -10.21843708,      -9.850928278,      -6.984892527,      -15.50745215
          0,           0,         526,      -12.49951583,       -10.2405471,      -9.863532654,      -7.011887774,      -15.49076453
          0,           0,         527,       -12.5169839,      -10.28929126,       -9.86727555,      -7.030028132,      -15.49419018
          0,           0,         528,      -12.51833146,      -10.28188821,       -9.86902519,      -7.031601012,      -15.44958242
          0,           0,         529,      -12.53486141,       -10.3222986,      -9.881845351,      -7.049006463,      -15.44882289
          0,           0,         530,      -12.54777397,      -10.34054872,      -9.902051091,      -7.062346652,      -15.51260301
          0,           0,         531,      -12.56137629,      -10.34995927,      -9.927785741,      -7.075960591,      -15.58927676
          0,           0,         532,      -12.57831131,      -10.35768737,      -9.955889714,      -7.092631653,      -15.66424368
          0,           0,         533,      -12.59790652,      -10.37095782,      -9.981593386,      -7.111864038,      -15.72076811
          0,           0,         534,      -12.61909704,      -10.37882939,      -10.00216007,      -7.132333859,      -15.69904333
          0,           0,         535,      -12.64302182,      -10.37852315,      -10.01771744,      -7.155323138,      -15.65385043
          0,           0,         536,      -12.67250187,      -10.42936165,      -10.02818561,      -7.185185894,      -15.65583538
          0,           0,         537,      -12.67749195,      -10.44705298,       -10.0282024,      -7.190595474,      -15.64796492
          0,           0,         538,      -12.68563349,      -10.45659968,      -10.03432053,      -7.199213833,      -15.60403683
          0,           0,         539,      -12.70154137,      -10.49492254,      -10.05044696,       -7.21600871,      -15.62938226
          0,           0,         540,      -12.71383474,      -10.50366438,      -10.07330325,      -7.228387272,      -15.70481241
          0,           0,         541,       -12.7288433,      -10.51505339,      -10.10025115,      -7.243407408,      -15.78651117
          0,           0,         542,      -12.74703971,      -10.52378506,      -10.12794454,      -7.261193303,      -15.86009706
          0,           0,         543,      -12.76703822,       -10.5345648,       -10.1517283,       -7.28072569,      -15.89085985
          0,           0,         544,      -12.78969503,      -10.53919048,       -10.1702733,       -7.30247748,      -15.84055853
          0,           0,         545,      -12.81578993,      -10.55186163,      -10.18369184,      -7.328016221,      -15.81412435
          0,           0,         546,      -12.83869708,      -10.60746993,       -10.1897114,      -7.351616259,      -15.81940752
          0,           0,         547,      -12.83921186,      -10.60330909,      -10.19019696,      -7.352446291,      -15.78449524
          0,           0,         548,       -12.8538166,      -10.63580382,       -10.2009921,      -7.367753347,      -15.76783684
          0,           0,         549,      -12.86767841,      -10.66120185,      -10.22012749,      -7.382278886,      -15.82071519
          0,           0,         550,       -12.8808959,      -10.66990525,      -10.24494279,      -7.395454903,      -15.89658145
          0,           0,         551,       -12.8966306,      -10.67635254,      -10.27298574,      -7.410986229,      -15.97473326
          0,           0,         552,       -12.9162198,       -10.6911782,      -10.29897989,      -7.430211501,      -16.03922624
          0,           0,         553,      -12.93791592,      -10.70276589,      -10.32107983,      -7.451372014,       -16.0339002
          0,           0,         554,      -12.95961262,      -10.69708739,      -10.33724292,      -7.471982389,      -15.98212492
          0,           0,         555,      -12.99028965,      -10.73910445,      -10.34925338,       -7.50276494,      -15.97722596
          0,           0,         556,      -12.99972821,      -10.77008946,      -10.35043426,      -7.512735212,      -15.97687869
          0,           0,         557,      -13.00434167,      -10.76896861,      -10.35421155,       -7.51767775,      -15.92754223
          0,           0,         558,      -13.02097471,       -10.8109327,      -10.36891297,        -7.5352278,       -15.9430904
          0,           0,         559,       -13.0337202,       -10.8248799,       -10.3908418,      -7.548286039,      -16.01649444
          0,           0,         560,      -13.04779032,      -10.83385311,      -10.41722021,      -7.562187867,       -16.0981383
