"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "AoA"      
         35,           0,         149,    0.003913961074,     -0.1276575731,                 0,                 0,                 0,    -0.07760245229,    0.003913961074,     -0.1276575731,                 0,      -32.61595367,                 0
         36,           0,         149,    0.004925567394,     -0.1526025562,                 0,                 0,                 0,    -0.07857596791,    0.004925567394,     -0.1526025562,                 0,       -30.9817213,                 0
         37,           0,         149,    0.005897663656,     -0.1674435599,                 0,                 0,                 0,    -0.07416927645,    0.005897663656,     -0.1674435599,                 0,      -28.39150715,                 0
         38,           0,         149,    0.006830691334,     -0.1741236682,                 0,                 0,                 0,    -0.06715982919,    0.006830691334,     -0.1741236682,                 0,      -25.49136825,                 0
         39,           0,         149,    0.007484114419,     -0.1672228004,                 0,                 0,                 0,    -0.05380988682,    0.007484114419,     -0.1672228004,                 0,      -22.34369907,                 0
         40,           0,         149,     0.00784032139,     -0.1491441833,                 0,                 0,                 0,    -0.03707538987,     0.00784032139,     -0.1491441833,                 0,      -19.02271296,                 0
         41,           0,         149,    0.007396871323,     -0.1209183258,                 0,                 0,                 0,    -0.01781939561,    0.007396871323,     -0.1209183258,                 0,      -16.34722581,                 0
         42,           0,         149,    0.006347724485,    -0.08453226701,                 0,                 0,                 0,    0.002867990178,    0.006347724485,    -0.08453226701,                 0,      -13.31694014,                 0
         43,           0,         149,    0.005176876187,    -0.04320481619,                 0,                 0,                 0,     0.02277706928,    0.005176876187,    -0.04320481619,                 0,      -8.345731023,                 0
         44,           0,         149,    0.004049990414,    0.002168015347,                 0,                 0,                 0,     0.04212264653,    0.004049990414,    0.002168015347,                 0,      0.5353136986,                 0
         45,           0,         149,    0.003310289589,     0.04721762924,                 0,                 0,                 0,      0.0584584773,    0.003310289589,     0.04721762924,                 0,       14.26389685,                 0
         46,           0,         149,      0.0029851158,     0.08924950837,                 0,                 0,                 0,      0.0710933175,      0.0029851158,     0.08924950837,                 0,       29.89817292,                 0
         47,           0,         149,    0.003242888166,      0.1259426027,                 0,                 0,                 0,     0.07943100465,    0.003242888166,      0.1259426027,                 0,       38.83655442,                 0
         48,           0,         149,    0.004002031873,      0.1571259526,                 0,                 0,                 0,     0.08428071166,    0.004002031873,      0.1571259526,                 0,       39.26154452,                 0
         49,           0,         149,     0.00490639116,      0.1811571686,                 0,                 0,                 0,     0.08530436935,     0.00490639116,      0.1811571686,                 0,       36.92269178,                 0
         50,           0,         149,    0.006118270542,      0.1927043041,                 0,                 0,                 0,     0.07969749693,    0.006118270542,      0.1927043041,                 0,       31.49653202,                 0
         51,           0,         149,    0.007028482914,      0.1902676343,                 0,                 0,                 0,     0.06784259938,    0.007028482914,      0.1902676343,                 0,       27.07093929,                 0
         52,           0,         149,    0.007626221623,      0.1759688089,                 0,                 0,                 0,     0.05191832702,    0.007626221623,      0.1759688089,                 0,       23.07417979,                 0
         53,           0,         149,    0.007659536259,      0.1520997689,                 0,                 0,                 0,     0.03359326788,    0.007659536259,      0.1520997689,                 0,       19.85756888,                 0
         54,           0,         149,    0.007165065191,      0.1185645076,                 0,                 0,                 0,     0.01286920346,    0.007165065191,      0.1185645076,                 0,       16.54758254,                 0
         55,           0,         149,     0.00597801296,     0.07693961064,                 0,                 0,                 0,   -0.009175690509,     0.00597801296,     0.07693961064,                 0,       12.87043222,                 0
         56,           0,         149,    0.004685190991,     0.03134163875,                 0,                 0,                 0,    -0.02999183109,    0.004685190991,     0.03134163875,                 0,       6.689511443,                 0
         57,           0,         149,    0.003858340272,     -0.0153736507,                 0,                 0,                 0,    -0.04843901456,    0.003858340272,     -0.0153736507,                 0,      -3.984524334,                 0
         58,           0,         149,    0.003238752427,    -0.05976901246,                 0,                 0,                 0,    -0.06321507349,    0.003238752427,    -0.05976901246,                 0,      -18.45433197,                 0
         59,           0,         149,    0.002954093803,    -0.09960425838,                 0,                 0,                 0,    -0.07372232615,    0.002954093803,    -0.09960425838,                 0,      -33.71736479,                 0
         60,           0,         149,    0.003578564179,     -0.1330054236,                 0,                 0,                 0,    -0.07996405577,    0.003578564179,     -0.1330054236,                 0,      -37.16725953,                 0
         61,           0,         149,    0.004535486825,     -0.1572074588,                 0,                 0,                 0,    -0.08053547049,    0.004535486825,     -0.1572074588,                 0,      -34.66165041,                 0
         62,           0,         149,    0.005582142255,     -0.1733441921,                 0,                 0,                 0,      -0.077357421,    0.005582142255,     -0.1733441921,                 0,       -31.0533455,                 0
         63,           0,         149,    0.006514930443,      -0.178344906,                 0,                 0,                 0,    -0.06868392816,    0.006514930443,      -0.178344906,                 0,      -27.37479817,                 0
         64,           0,         149,    0.007345943354,     -0.1733361712,                 0,                 0,                 0,     -0.0568414394,    0.007345943354,     -0.1733361712,                 0,      -23.59617585,                 0
         65,           0,         149,    0.007740593252,     -0.1550226635,                 0,                 0,                 0,    -0.03966616152,    0.007740593252,     -0.1550226635,                 0,      -20.02723286,                 0
         66,           0,         149,    0.007279100049,     -0.1255860112,                 0,                 0,                 0,    -0.01937984847,    0.007279100049,     -0.1255860112,                 0,      -17.25295852,                 0
         67,           0,         149,    0.006455452586,    -0.08810469686,                 0,                 0,                 0,     0.00199936712,    0.006455452586,    -0.08810469686,                 0,      -13.64810533,                 0
         68,           0,         149,    0.005231459738,    -0.04577343296,                 0,                 0,                 0,     0.02269420321,    0.005231459738,    -0.04577343296,                 0,       -8.74964833,                 0
         69,           0,         149,    0.004266918137,  -0.0002969420032,                 0,                 0,                 0,     0.04216801678,    0.004266918137,  -0.0002969420032,                 0,    -0.06959168038,                 0
         70,           0,         149,    0.003742317056,     0.04458066971,                 0,                 0,                 0,     0.05833730748,    0.003742317056,     0.04458066971,                 0,       11.91258492,                 0
         71,           0,         149,    0.003332045639,      0.0876619023,                 0,                 0,                 0,     0.07171810358,    0.003332045639,      0.0876619023,                 0,       26.30873397,                 0
         72,           0,         149,    0.003629424721,       0.124780344,                 0,                 0,                 0,     0.08028093296,    0.003629424721,       0.124780344,                 0,       34.38019896,                 0
         73,           0,         149,    0.004288681516,      0.1553508384,                 0,                 0,                 0,     0.08458212787,    0.004288681516,      0.1553508384,                 0,       36.22344952,                 0
         74,           0,         149,    0.005169557219,      0.1783345556,                 0,                 0,                 0,     0.08489297567,    0.005169557219,      0.1783345556,                 0,        34.4970658,                 0
         75,           0,         149,    0.006143720602,      0.1903345978,                 0,                 0,                 0,      0.0795132574,    0.006143720602,      0.1903345978,                 0,       30.98034727,                 0
         76,           0,         149,    0.007107187401,      0.1882149469,                 0,                 0,                 0,     0.06756242625,    0.007107187401,      0.1882149469,                 0,       26.48233911,                 0
         77,           0,         149,    0.007884677895,      0.1729358935,                 0,                 0,                 0,     0.05073506679,    0.007884677895,      0.1729358935,                 0,       21.93315895,                 0
         78,           0,         149,    0.007861702435,      0.1485730745,                 0,                 0,                 0,     0.03219724764,    0.007861702435,      0.1485730745,                 0,       18.89833349,                 0
         79,           0,         149,    0.007100143492,      0.1140929882,                 0,                 0,                 0,     0.01069770601,    0.007100143492,      0.1140929882,                 0,        16.0691102,                 0
         80,           0,         149,    0.005956228945,     0.07308208056,                 0,                 0,                 0,    -0.01095094205,    0.005956228945,     0.07308208056,                 0,       12.26985753,                 0
         81,           0,         149,    0.004660060932,     0.02766141063,                 0,                 0,                 0,    -0.03177646855,    0.004660060932,     0.02766141063,                 0,       5.935847414,                 0
         82,           0,         149,    0.003675253439,    -0.01867860723,                 0,                 0,                 0,    -0.04991946236,    0.003675253439,    -0.01867860723,                 0,      -5.082263725,                 0
         83,           0,         149,    0.002874396438,    -0.06269543844,                 0,                 0,                 0,    -0.06456621079,    0.002874396438,    -0.06269543844,                 0,      -21.81168805,                 0
         84,           0,         149,    0.002760122613,     -0.1014105991,                 0,                 0,                 0,    -0.07431206959,    0.002760122613,     -0.1014105991,                 0,      -36.74133846,                 0
         85,           0,         149,    0.003510826506,     -0.1340928993,                 0,                 0,                 0,    -0.07990361191,    0.003510826506,     -0.1340928993,                 0,      -38.19411157,                 0
         86,           0,         149,    0.004672271561,     -0.1577172012,                 0,                 0,                 0,    -0.08009865397,    0.004672271561,     -0.1577172012,                 0,      -33.75600052,                 0
         87,           0,         149,    0.005685455095,     -0.1731144423,                 0,                 0,                 0,    -0.07641750714,    0.005685455095,     -0.1731144423,                 0,      -30.44865176,                 0
         88,           0,         149,    0.006456838664,     -0.1800900644,                 0,                 0,                 0,    -0.06961653555,    0.006456838664,     -0.1800900644,                 0,      -27.89136817,                 0
         89,           0,         149,    0.007129557829,      -0.173852908,                 0,                 0,                 0,     -0.0567520015,    0.007129557829,      -0.173852908,                 0,      -24.38480929,                 0
         90,           0,         149,    0.007462916318,     -0.1549452571,                 0,                 0,                 0,     -0.0393844874,    0.007462916318,     -0.1549452571,                 0,      -20.76202526,                 0
         91,           0,         149,    0.007316450959,     -0.1247273229,                 0,                 0,                 0,     -0.0186439287,    0.007316450959,     -0.1247273229,                 0,       -17.0475171,                 0
         92,           0,         149,    0.006542939102,    -0.08671694242,                 0,                 0,                 0,    0.002975142652,    0.006542939102,    -0.08671694242,                 0,      -13.25351514,                 0
         93,           0,         149,    0.005277856547,    -0.04423537506,                 0,                 0,                 0,     0.02371190548,    0.005277856547,    -0.04423537506,                 0,      -8.381314397,                 0
         94,           0,         149,    0.004323241647,   0.0004348794454,                 0,                 0,                 0,     0.04250099946,    0.004323241647,   0.0004348794454,                 0,      0.1005910567,                 0
         95,           0,         149,     0.00344644921,     0.04689372934,                 0,                 0,                 0,     0.06013278537,     0.00344644921,     0.04689372934,                 0,       13.60638921,                 0
         96,           0,         149,    0.003306756993,      0.0891426143,                 0,                 0,                 0,     0.07271768099,    0.003306756993,      0.0891426143,                 0,       26.95771552,                 0
         97,           0,         149,    0.003875981392,      0.1265277992,                 0,                 0,                 0,     0.08126197901,    0.003875981392,      0.1265277992,                 0,       32.64406776,                 0
         98,           0,         149,    0.004329554516,      0.1587696144,                 0,                 0,                 0,     0.08677238117,    0.004329554516,      0.1587696144,                 0,       36.67112028,                 0
         99,           0,         149,    0.005177794499,      0.1812530661,                 0,                 0,                 0,     0.08630012787,    0.005177794499,      0.1812530661,                 0,       35.00584391,                 0
        100,           0,         149,    0.006224429461,      0.1925213219,                 0,                 0,                 0,     0.08053294941,    0.006224429461,      0.1925213219,                 0,        30.9299548,                 0
        101,           0,         149,    0.007312060667,      0.1894597662,                 0,                 0,                 0,     0.06809037681,    0.007312060667,      0.1894597662,                 0,       25.91058456,                 0
        102,           0,         149,    0.008152577242,      0.1736248171,                 0,                 0,                 0,     0.05092034899,    0.008152577242,      0.1736248171,                 0,       21.29692389,                 0
        103,           0,         149,    0.008022659292,      0.1496795324,                 0,                 0,                 0,     0.03279636346,    0.008022659292,      0.1496795324,                 0,       18.65709698,                 0
        104,           0,         149,    0.007162850432,      0.1155699836,                 0,                 0,                 0,     0.01159489265,    0.007162850432,      0.1155699836,                 0,       16.13463588,                 0
        105,           0,         149,    0.005831805114,     0.07469357537,                 0,                 0,                 0,   -0.009970928047,    0.005831805114,     0.07469357537,                 0,       12.80796836,                 0
        106,           0,         149,    0.004744675889,     0.02980474842,                 0,                 0,                 0,    -0.03016550016,    0.004744675889,     0.02980474842,                 0,       6.281724846,                 0
        107,           0,         149,    0.003671218347,    -0.01780052011,                 0,                 0,                 0,      -0.049226539,    0.003671218347,    -0.01780052011,                 0,      -4.848668324,                 0
        108,           0,         149,    0.002770179138,    -0.06127175629,                 0,                 0,                 0,    -0.06314522419,    0.002770179138,    -0.06127175629,                 0,       -22.1183372,                 0
        109,           0,         149,    0.002705854188,     -0.1010312048,                 0,                 0,                 0,    -0.07378384912,    0.002705854188,     -0.1010312048,                 0,       -37.3380078,                 0
        110,           0,         149,     0.00369041039,     -0.1343834768,                 0,                 0,                 0,    -0.07979104834,     0.00369041039,     -0.1343834768,                 0,      -36.41423651,                 0
        111,           0,         149,    0.004877816556,     -0.1605477607,                 0,                 0,                 0,    -0.08164419166,    0.004877816556,     -0.1605477607,                 0,      -32.91385785,                 0
        112,           0,         149,    0.005567343347,     -0.1772784099,                 0,                 0,                 0,    -0.07861434769,    0.005567343347,     -0.1772784099,                 0,      -31.84255018,                 0
        113,           0,         149,    0.006257956952,      -0.182972293,                 0,                 0,                 0,     -0.0707682793,    0.006257956952,      -0.182972293,                 0,      -29.23834318,                 0
        114,           0,         149,    0.007052805229,     -0.1760798061,                 0,                 0,                 0,    -0.05763710579,    0.007052805229,     -0.1760798061,                 0,      -24.96592496,                 0
        115,           0,         149,    0.007411264576,     -0.1577158319,                 0,                 0,                 0,    -0.04065168486,    0.007411264576,     -0.1577158319,                 0,      -21.28055614,                 0
        116,           0,         149,    0.007437920225,     -0.1294345404,                 0,                 0,                 0,    -0.02112719899,    0.007437920225,     -0.1294345404,                 0,       -17.4019802,                 0
        117,           0,         149,    0.006684613629,    -0.09284759442,                 0,                 0,                 0,  -0.0003526482547,    0.006684613629,    -0.09284759442,                 0,      -13.88974735,                 0
        118,           0,         149,    0.005260139696,    -0.05019125401,                 0,                 0,                 0,     0.02057871281,    0.005260139696,    -0.05019125401,                 0,      -9.541810088,                 0
        119,           0,         149,    0.004138201685,   -0.004346322724,                 0,                 0,                 0,     0.04016023054,    0.004138201685,   -0.004346322724,                 0,      -1.050292628,                 0
        120,           0,         149,    0.003449397643,     0.04128100263,                 0,                 0,                 0,     0.05679427096,    0.003449397643,     0.04128100263,                 0,        11.9675975,                 0
        121,           0,         149,    0.003117991579,     0.08345029962,                 0,                 0,                 0,     0.06943235157,    0.003117991579,     0.08345029962,                 0,       26.76411963,                 0
        122,           0,         149,     0.00343530044,      0.1205039629,                 0,                 0,                 0,     0.07792885636,     0.00343530044,      0.1205039629,                 0,       35.07814382,                 0
        123,           0,         149,    0.004096140713,      0.1519803359,                 0,                 0,                 0,     0.08294828272,    0.004096140713,      0.1519803359,                 0,       37.10329957,                 0
        124,           0,         149,    0.005058017166,      0.1754343804,                 0,                 0,                 0,     0.08369080014,    0.005058017166,      0.1754343804,                 0,       34.68441775,                 0
        125,           0,         149,    0.006175982473,      0.1873749503,                 0,                 0,                 0,     0.07843671995,    0.006175982473,      0.1873749503,                 0,       30.33929438,                 0
        126,           0,         149,    0.007282588923,      0.1856230425,                 0,                 0,                 0,     0.06694749509,    0.007282588923,      0.1856230425,                 0,       25.48860639,                 0
        127,           0,         149,     0.00781135011,      0.1713191127,                 0,                 0,                 0,     0.05090751351,     0.00781135011,      0.1713191127,                 0,       21.93207452,                 0
        128,           0,         149,    0.007794059668,      0.1465724729,                 0,                 0,                 0,      0.0318403813,    0.007794059668,      0.1465724729,                 0,       18.80566472,                 0
        129,           0,         149,    0.007014987556,      0.1128024286,                 0,                 0,                 0,     0.01075620325,    0.007014987556,      0.1128024286,                 0,       16.08020366,                 0
        130,           0,         149,     0.00609763886,     0.07286790167,                 0,                 0,                 0,    -0.01021456403,     0.00609763886,     0.07286790167,                 0,       11.95018323,                 0
        131,           0,         149,    0.004928401622,     0.02702943438,                 0,                 0,                 0,    -0.03143002905,    0.004928401622,     0.02702943438,                 0,        5.48442202,                 0
        132,           0,         149,    0.003846386086,    -0.02108940933,                 0,                 0,                 0,    -0.05094738416,    0.003846386086,    -0.02108940933,                 0,      -5.482915355,                 0
        133,           0,         149,    0.003151835558,    -0.06491835103,                 0,                 0,                 0,    -0.06512324647,    0.003151835558,    -0.06491835103,                 0,      -20.59699811,                 0
        134,           0,         149,     0.00298615688,     -0.1044567739,                 0,                 0,                 0,    -0.07549540456,     0.00298615688,     -0.1044567739,                 0,      -34.98033696,                 0
        135,           0,         149,    0.003671094018,     -0.1379307906,                 0,                 0,                 0,    -0.08186703138,    0.003671094018,     -0.1379307906,                 0,      -37.57212153,                 0
        136,           0,         149,    0.004833115894,     -0.1616211699,                 0,                 0,                 0,    -0.08204461684,    0.004833115894,     -0.1616211699,                 0,      -33.44036714,                 0
        137,           0,         149,    0.005770092656,     -0.1766976578,                 0,                 0,                 0,    -0.07804784357,    0.005770092656,     -0.1766976578,                 0,      -30.62301913,                 0
        138,           0,         149,     0.00675629137,     -0.1833267728,                 0,                 0,                 0,     -0.0707897406,     0.00675629137,     -0.1833267728,                 0,      -27.13423131,                 0
        139,           0,         149,    0.007318890021,     -0.1770317898,                 0,                 0,                 0,    -0.05778782553,    0.007318890021,     -0.1770317898,                 0,      -24.18833858,                 0
        140,           0,         149,    0.007813423525,      -0.158825656,                 0,                 0,                 0,     -0.0409642569,    0.007813423525,      -0.158825656,                 0,      -20.32728105,                 0
        141,           0,         149,    0.007243561538,      -0.128706878,                 0,                 0,                 0,    -0.02030125756,    0.007243561538,      -0.128706878,                 0,      -17.76845235,                 0
        142,           0,         149,    0.006262881017,    -0.09127156356,                 0,                 0,                 0,   0.0009178924843,    0.006262881017,    -0.09127156356,                 0,      -14.57341491,                 0
        143,           0,         149,    0.005108020357,    -0.04916019928,                 0,                 0,                 0,     0.02135828784,    0.005108020357,    -0.04916019928,                 0,      -9.624119687,                 0
        144,           0,         149,    0.004136959432,   -0.005595005423,                 0,                 0,                 0,     0.03939489899,    0.004136959432,   -0.005595005423,                 0,       -1.35244387,                 0
        145,           0,         149,    0.003168512443,     0.04060268859,                 0,                 0,                 0,     0.05696198136,    0.003168512443,     0.04060268859,                 0,       12.81443243,                 0
        146,           0,         149,    0.002901502274,     0.08326682874,                 0,                 0,                 0,     0.06982980025,    0.002901502274,     0.08326682874,                 0,       28.69783335,                 0
        147,           0,         149,    0.003138134913,      0.1215888148,                 0,                 0,                 0,     0.07906933698,    0.003138134913,      0.1215888148,                 0,       38.74556646,                 0
        148,           0,         149,    0.004103532462,       0.152302878,                 0,                 0,                 0,     0.08318938901,    0.004103532462,       0.152302878,                 0,       37.11506595,                 0
        149,           0,         149,    0.005153866813,      0.1748136839,                 0,                 0,                 0,     0.08314579251,    0.005153866813,      0.1748136839,                 0,       33.91893703,                 0
        150,           0,         149,    0.006172135916,      0.1853413406,                 0,                 0,                 0,     0.07689883513,    0.006172135916,      0.1853413406,                 0,        30.0287199,                 0
        151,           0,         149,    0.007026988107,      0.1843612273,                 0,                 0,                 0,     0.06615042115,    0.007026988107,      0.1843612273,                 0,       26.23616612,                 0
        152,           0,         149,    0.007686819949,      0.1702218146,                 0,                 0,                 0,     0.05015627189,    0.007686819949,      0.1702218146,                 0,       22.14463403,                 0
        153,           0,         149,    0.007747138562,      0.1453172039,                 0,                 0,                 0,     0.03105457149,    0.007747138562,      0.1453172039,                 0,       18.75753257,                 0
        154,           0,         149,    0.007113133847,      0.1108730756,                 0,                 0,                 0,    0.009627942937,    0.007113133847,      0.1108730756,                 0,       15.58709255,                 0
        155,           0,         149,    0.006046213052,     0.07007302548,                 0,                 0,                 0,    -0.01184371303,    0.006046213052,     0.07007302548,                 0,       11.58957266,                 0
        156,           0,         149,    0.004819853118,     0.02376432315,                 0,                 0,                 0,    -0.03330775069,    0.004819853118,     0.02376432315,                 0,        4.93050775,                 0
        157,           0,         149,    0.003995321041,    -0.02321179919,                 0,                 0,                 0,     -0.0518035368,    0.003995321041,    -0.02321179919,                 0,      -5.809745689,                 0
        158,           0,         149,    0.003081924636,    -0.06751987399,                 0,                 0,                 0,      -0.066434479,    0.003081924636,    -0.06751987399,                 0,      -21.90834688,                 0
        159,           0,         149,    0.002927700111,     -0.1066906035,                 0,                 0,                 0,    -0.07652139818,    0.002927700111,     -0.1066906035,                 0,      -36.44178006,                 0
        160,           0,         149,    0.003818341034,     -0.1398315997,                 0,                 0,                 0,    -0.08247201533,    0.003818341034,     -0.1398315997,                 0,      -36.62103476,                 0
        161,           0,         149,    0.004701040499,     -0.1652904613,                 0,                 0,                 0,    -0.08386917901,    0.004701040499,     -0.1652904613,                 0,      -35.16039936,                 0
        162,           0,         149,      0.0055169443,     -0.1812752427,                 0,                 0,                 0,    -0.08044749769,      0.0055169443,     -0.1812752427,                 0,      -32.85790699,                 0
        163,           0,         149,    0.006268815293,     -0.1862340343,                 0,                 0,                 0,    -0.07195096029,    0.006268815293,     -0.1862340343,                 0,       -29.7080111,                 0
        164,           0,         149,    0.007157037205,     -0.1794382866,                 0,                 0,                 0,    -0.05898004763,    0.007157037205,     -0.1794382866,                 0,      -25.07158779,                 0
        165,           0,         149,    0.007523631203,     -0.1603929478,                 0,                 0,                 0,    -0.04152808689,    0.007523631203,     -0.1603929478,                 0,       -21.3185553,                 0
        166,           0,         149,    0.007182307244,      -0.130714062,                 0,                 0,                 0,    -0.02091457065,    0.007182307244,      -0.130714062,                 0,      -18.19945284,                 0
        167,           0,         149,    0.006459719928,    -0.09392677515,                 0,                 0,                 0,   -1.99183118e-05,    0.006459719928,    -0.09392677515,                 0,      -14.54037887,                 0
        168,           0,         149,    0.005192930106,    -0.05160923231,                 0,                 0,                 0,     0.02065679114,    0.005192930106,    -0.05160923231,                 0,      -9.938364518,                 0
        169,           0,         149,     0.00411723276,   -0.006024093335,                 0,                 0,                 0,     0.04018803426,     0.00411723276,   -0.006024093335,                 0,       -1.46314131,                 0
        170,           0,         149,     0.00327880017,     0.04065415589,                 0,                 0,                 0,     0.05777414392,     0.00327880017,     0.04065415589,                 0,       12.39909533,                 0
        171,           0,         149,    0.003005214953,     0.08347693419,                 0,                 0,                 0,     0.07078605597,    0.003005214953,     0.08347693419,                 0,       27.77735886,                 0
        172,           0,         149,    0.003174022801,      0.1198773312,                 0,                 0,                 0,     0.07878433151,    0.003174022801,      0.1198773312,                 0,       37.76826403,                 0
        173,           0,         149,     0.00409888849,      0.1501455813,                 0,                 0,                 0,     0.08261274166,     0.00409888849,      0.1501455813,                 0,       36.63080409,                 0
        174,           0,         149,    0.005076432111,      0.1736168354,                 0,                 0,                 0,     0.08301830938,    0.005076432111,      0.1736168354,                 0,       34.20056284,                 0
        175,           0,         149,    0.006259370659,      0.1853753694,                 0,                 0,                 0,     0.07740439297,    0.006259370659,      0.1853753694,                 0,       29.61565618,                 0
