"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -1.044026317,       1.792803091,       1.572575954,       4.690405142
          0,           0,           1,      -1.190502106,       1.643692481,       1.399607151,       4.551403185
          0,           0,           2,      -1.282459215,       1.560624413,        1.29567871,       4.467505792
          0,           0,           3,      -1.328470238,       1.519838091,       1.250245949,       4.420903709
          0,           0,           4,      -1.344424742,       1.501283352,       1.241235622,       4.399269565
          0,           0,           5,      -1.347075387,       1.492343237,        1.24878459,       4.392088437
          0,           0,           6,       -1.34733924,       1.486165921,       1.257792134,       4.390259037
          0,           0,           7,      -1.349171696,       1.480181694,       1.260128006,       4.388464151
          0,           0,           8,      -1.353245923,       1.473706342,       1.254595998,       4.384679469
          0,           0,           9,      -1.358665006,       1.466866642,       1.243851273,       4.379047898
          0,           0,          10,       -1.36428047,       1.460034994,       1.231780827,       4.372559192
          0,           0,          11,      -1.369318184,       1.453573232,       1.221720591,       4.366225286
          0,           0,          12,      -1.373583309,       1.447648396,       1.215242727,       4.360565025
          0,           0,          13,      -1.377257808,       1.442249219,        1.21203016,       4.355578724
          0,           0,          14,      -1.380628519,       1.437265306,        1.21068668,       4.351001242
          0,           0,          15,      -1.383843814,       1.432677982,       1.209792632,        4.34669054
          0,           0,          16,      -1.386826383,       1.428627041,       1.208566417,       4.342786189
          0,           0,          17,      -1.389396914,       1.425257326,       1.206931332,       4.339534519
          0,           0,          18,      -1.391401248,       1.422610204,       1.205200575,       4.337086614
          0,           0,          19,      -1.392764198,       1.420623473,       1.203730657,       4.335420776
          0,           0,          20,      -1.393502566,       1.419177219,       1.202741404,       4.334386111
          0,           0,          21,      -1.393673499,       1.418171019,       1.202278849,       4.333807219
          0,           0,          22,      -1.393343194,       1.417548459,       1.202294524,        4.33355013
          0,           0,          23,      -1.392538099,        1.41730378,       1.202707831,       4.333563901
          0,           0,          24,      -1.391283085,       1.417437637,       1.203413847,       4.333822729
          0,           0,          25,      -1.389525982,       1.418003193,       1.204420383,       4.334397065
          0,           0,          26,       -1.38727145,       1.418989657,       1.205667328,       4.335309369
          0,           0,          27,      -1.384567839,       1.420342436,       1.207048703,       4.336541433
          0,           0,          28,      -1.381472933,       1.422006614,       1.208450603,       4.338064648
          0,           0,          29,      -1.378049022,       1.423952816,       1.209747594,       4.339850113
          0,           0,          30,       -1.37433286,       1.426206781,        1.21087741,       4.341910691
          0,           0,          31,      -1.370314568,       1.428867961,       1.211884568,        4.34433186
          0,           0,          32,      -1.365956646,       1.432059153,       1.212940281,        4.34724206
          0,           0,          33,      -1.361196368,       1.435917676,       1.214303221,       4.350799733
          0,           0,          34,      -1.355998902,       1.440524375,       1.216235467,       4.355113042
          0,           0,          35,      -1.350362036,       1.445894085,       1.218943295,         4.3602206
          0,           0,          36,       -1.34435317,       1.451948678,       1.222490835,       4.366051576
          0,           0,          37,      -1.338093134,       1.458543204,       1.226796799,       4.372446716
          0,           0,          38,      -1.331726898,       1.465505048,       1.231673441,       4.379204008
          0,           0,          39,      -1.325385642,       1.472672818,       1.236908771,        4.38613158
          0,           0,          40,      -1.319168952,       1.479909731,       1.242321072,       4.393073298
          0,           0,          41,      -1.313122558,       1.487125949,       1.247801199,       4.399934387
          0,           0,          42,      -1.307249031,       1.494265621,       1.253310355,       4.406670675
          0,           0,          43,      -1.301510291,       1.501306996,       1.258864544,       4.413281325
          0,           0,          44,      -1.295827901,       1.508260819,       1.264532033,       4.419806302
          0,           0,          45,       -1.29010181,       1.515155407,        1.27039814,       4.426305445
          0,           0,          46,      -1.284230549,       1.522024467,       1.276540037,       4.432841028
          0,           0,          47,      -1.278149434,       1.528878845,       1.282972112,        4.43944237
          0,           0,          48,      -1.271822236,       1.535707082,       1.289674073,        4.44611029
          0,           0,          49,      -1.265261082,       1.542465462,       1.296569118,       4.452803249
          0,           0,          50,      -1.258530981,       1.549077987,       1.303523506,       4.459433767
          0,           0,          51,      -1.251719177,        1.55546309,        1.31039632,       4.465903157
          0,           0,          52,      -1.244918064,       1.561547406,        1.31707387,       4.472119247
          0,           0,          53,      -1.238221555,       1.567268357,       1.323477891,       4.478003162
          0,           0,          54,      -1.231710623,        1.57258666,       1.329581348,       4.483503529
          0,           0,          55,      -1.225438932,       1.577494601,       1.335398475,       4.488600836
          0,           0,          56,      -1.219441327,       1.582005827,       1.340955123,        4.49329526
          0,           0,          57,      -1.213723618,       1.586163836,       1.346281074,       4.497612846
          0,           0,          58,      -1.208268543,       1.590034103,       1.351384707,       4.501596123
          0,           0,          59,      -1.203038731,       1.593697607,       1.356254781,       4.505302324
          0,           0,          60,      -1.197976076,       1.597250616,       1.360874857,       4.508807924
          0,           0,          61,      -1.193012924,       1.600795033,       1.365228531,       4.512199988
          0,           0,          62,      -1.188066322,         1.6044416,       1.369334229,       4.515585407
          0,           0,          63,      -1.183059268,       1.608289047,       1.373235235,       4.519066487
          0,           0,          64,      -1.177932459,        1.61241035,       1.377001029,       4.522726091
          0,           0,          65,      -1.172656656,       1.616840881,       1.380705943,       4.526615637
          0,           0,          66,      -1.167207662,       1.621612292,       1.384440613,       4.530777682
          0,           0,          67,       -1.16158474,       1.626714526,       1.388309404,       4.535224271
          0,           0,          68,      -1.155795788,       1.632124579,       1.392397301,       4.539951799
          0,           0,          69,      -1.149847109,       1.637814867,       1.396780931,        4.54495417
          0,           0,          70,      -1.143749724,       1.643747614,        1.40148336,       4.550208761
          0,           0,          71,      -1.137514869,       1.649880189,       1.406490127,       4.555681812
          0,           0,          72,      -1.131150477,       1.656176042,       1.411743122,       4.561336625
          0,           0,          73,      -1.124655693,       1.662614703,       1.417155494,       4.567142119
          0,           0,          74,       -1.11803741,       1.669170298,       1.422616639,       4.573057451
          0,           0,          75,      -1.111297268,       1.675810293,       1.428056886,       4.579053247
          0,           0,          76,      -1.104407289,        1.68257873,       1.433366382,       4.585137415
          0,           0,          77,      -1.097371086,        1.68948539,       1.438464425,       4.591298684
          0,           0,          78,      -1.090209587,       1.696504582,       1.443329784,       4.597509433
          0,           0,          79,      -1.082955565,       1.703610424,       1.447958123,       4.603741942
          0,           0,          80,      -1.075661635,       1.710743319,       1.452392489,       4.609959206
          0,           0,          81,      -1.068384304,       1.717836984,       1.456679115,       4.616116513
