"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.2152998968,       3.077553217,       2.746017225,       5.949731356
          0,           0,           1,      0.1502514741,       2.991916637,       2.694805434,       5.898783225
          0,           0,           2,      0.1129539017,       2.961474597,       2.688035983,       5.862200981
          0,           0,           3,      0.0896576035,       2.957190481,       2.690631333,       5.819678698
          0,           0,           4,     0.08170102295,       2.959113327,       2.693730995,       5.777810874
          0,           0,           5,     0.09221758593,       2.963771601,       2.694742791,       5.749066141
          0,           0,           6,      0.1215712994,       2.976097947,       2.692011165,        5.74902975
          0,           0,           7,      0.1631989745,       3.000020734,       2.685193182,       5.780213198
          0,           0,           8,      0.2086388326,       3.032472497,       2.674782626,       5.828172603
          0,           0,           9,      0.2492382103,       3.066318768,       2.662994853,       5.875560132
          0,           0,          10,      0.2808188699,       3.095711016,       2.651971377,       5.913696124
          0,           0,          11,      0.3022274749,        3.11781814,       2.643067089,       5.940293427
          0,           0,          12,      0.3138768788,       3.131999326,       2.636710503,       5.955864697
          0,           0,          13,      0.3168250764,       3.138651884,       2.632575292,       5.961730982
          0,           0,          14,      0.3122489391,       3.138503533,        2.62976565,       5.959259069
          0,           0,          15,      0.3006618346,       3.132244249,       2.627083996,       5.949368524
          0,           0,          16,      0.2838769095,       3.120600769,        2.62350416,       5.933792057
          0,           0,          17,       0.263043455,       3.104233211,       2.618146473,       5.913821969
          0,           0,          18,      0.2391315445,       3.083705186,       2.610269655,       5.890505731
          0,           0,          19,      0.2131517596,       3.059726862,       2.599338489,       5.864849894
          0,           0,          20,      0.1862104589,       3.033314696,        2.58505905,       5.837946017
          0,           0,          21,      0.1594342193,       3.005767655,       2.567447724,       5.810942411
          0,           0,          22,      0.1337559757,       2.978415187,       2.546933415,       5.784807125
          0,           0,          23,      0.1094979111,       2.952197559,       2.524192925,       5.759874959
          0,           0,          24,     0.08732140452,       2.927785096,       2.500688621,       5.736674821
          0,           0,          25,     0.06708378497,       2.905386879,       2.477830528,       5.715023471
          0,           0,          26,     0.04853120217,       2.885050508,       2.457003381,       5.694699362
          0,           0,          27,     0.03148001186,       2.866899207,       2.439273103,       5.675671252
          0,           0,          28,     0.01586726573,       2.851126081,       2.425109805,        5.65811911
          0,           0,          29,    0.001743442165,       2.837932569,       2.414317917,        5.64235192
          0,           0,          30,    -0.01078492802,       2.827400505,       2.406204884,       5.628669062
          0,           0,          31,    -0.02162571905,       2.819418266,       2.399839936,       5.617242746
          0,           0,          32,    -0.03072491848,       2.813707215,       2.394330204,       5.608093091
          0,           0,          33,    -0.03802538527,       2.809926172,       2.389048481,       5.601158281
          0,           0,          34,    -0.04356513298,       2.807702579,       2.383609759,       5.596252703
          0,           0,          35,    -0.04744254418,       2.806691611,       2.377863579,       5.593133042
          0,           0,          36,    -0.04986928936,       2.806558819,       2.371811525,       5.591486141
          0,           0,          37,    -0.05111293854,       2.807000989,       2.365525341,       5.590991975
          0,           0,          38,    -0.05148270383,        2.80773776,       2.359091389,       5.591339134
          0,           0,          39,    -0.05131471042,        2.80850301,       2.352583985,       5.592226739
          0,           0,          40,    -0.05095294854,       2.809039683,       2.346063062,       5.593359121
          0,           0,          41,    -0.05073662993,       2.809095295,       2.339581968,       5.594435296
          0,           0,          42,    -0.05099036116,       2.808420855,       2.333191168,       5.595145507
          0,           0,          43,    -0.05201379989,       2.806775958,       2.326933695,       5.595179753
          0,           0,          44,    -0.05407075326,       2.803937443,       2.320832143,       5.594244298
          0,           0,          45,    -0.05737978823,       2.799708149,       2.314872047,       5.592078645
          0,           0,          46,     -0.0621085197,        2.79392334,        2.30898892,        5.58846792
          0,           0,          47,    -0.06837015661,        2.78645492,       2.303067969,       5.583250608
          0,           0,          48,    -0.07622578228,       2.777211829,        2.29695111,       5.576318958
          0,           0,          49,    -0.08568785171,       2.766139061,       2.290455649,       5.567616659
          0,           0,          50,    -0.09672691634,       2.753214934,       2.283394817,       5.557132916
          0,           0,          51,     -0.1092773255,       2.738448942,        2.27559809,       5.544896709
          0,           0,          52,     -0.1232414309,       2.721880655,       2.266929147,       5.530972044
          0,           0,          53,     -0.1384924887,       2.703581413,       2.257294869,       5.515455307
          0,           0,          54,     -0.1548756923,       2.683657718,       2.246650623,       5.498474443
          0,           0,          55,     -0.1722092196,       2.662256224,        2.23499932,       5.480189309
          0,           0,          56,     -0.1902854237,        2.63956946,       2.222387603,       5.460792947
          0,           0,          57,      -0.208874812,       2.615839563,       2.208899273,        5.44051125
          0,           0,          58,     -0.2277335307,       2.591358131,       2.194646675,        5.41960004
          0,           0,          59,     -0.2466154791,       2.566459093,       2.179761064,       5.398337423
          0,           0,          60,     -0.2652884336,       2.541502894,       2.164381841,       5.377010645
          0,           0,          61,     -0.2835517904,       2.516852262,       2.148646711,       5.355898774
          0,           0,          62,     -0.3012531032,       2.492840452,       2.132682004,       5.335251253
          0,           0,          63,     -0.3183013522,       2.469737119,       2.116593974,       5.315265828
          0,           0,          64,     -0.3346728488,       2.447718538,       2.100462464,       5.296070098
          0,           0,          65,     -0.3504088496,       2.426849162,       2.084338015,       5.277710566
          0,           0,          66,     -0.3656058366,       2.407079024,       2.068242084,       5.260151429
          0,           0,          67,     -0.3804007108,       2.388257334,       2.052170172,       5.243283375
          0,           0,          68,      -0.394954021,       2.370158025,       2.036097093,       5.226940222
          0,           0,          69,     -0.4094338859,        2.35251161,       2.019983291,       5.210920219
          0,           0,          70,      -0.424002714,       2.335036389,        2.00378106,       5.195007974
          0,           0,          71,     -0.4388076747,       2.317464339,       1.987439685,       5.178993837
          0,           0,          72,     -0.4539749949,       2.299559386,       1.970909084,       5.162688792
          0,           0,          73,     -0.4696075838,        2.28112791,       1.954141721,       5.145934142
          0,           0,          74,     -0.4857852174,       2.262022649,        1.93709291,       5.128606257
          0,           0,          75,     -0.5025665239,       2.242141702,       1.919720102,       5.110617129
          0,           0,          76,     -0.5199920297,       2.221424327,       1.901981491,       5.091911818
          0,           0,          77,     -0.5380877225,        2.19984493,       1.883834544,       5.072463753
          0,           0,          78,     -0.5568686756,        2.17740627,       1.865234806,       5.052268814
          0,           0,          79,     -0.5763424034,       2.154132606,       1.846135165,       5.031338966
          0,           0,          80,     -0.5965117433,       2.130063161,       1.826485606,       5.009695991
          0,           0,          81,     -0.6173771381,       2.105246251,       1.806233489,       4.987365825
          0,           0,          82,     -0.6389382018,        2.07973424,       1.785324108,       4.964373863
          0,           0,          83,     -0.6611946411,       2.053579301,       1.763701479,       4.940741354
          0,           0,          84,      -0.684146548,       2.026830104,       1.741309318,       4.916483049
          0,           0,          85,     -0.7077942057,       1.999529262,       1.718092188,       4.891605986
          0,           0,          86,     -0.7321375183,       1.971711486,       1.693996867,       4.866109323
          0,           0,          87,     -0.7571751476,       1.943402411,       1.668974003,       4.839985113
