"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,     0.06436529061,       2.926618611,       2.595082619,       5.798796749
          0,           0,           1,     -0.0131359035,       2.820418204,       2.543616624,       5.735720754
          0,           0,           2,     -0.0646471878,       2.771367642,        2.54045406,        5.68608541
          0,           0,           3,     -0.1047450783,       2.752735634,       2.543276186,       5.624742391
          0,           0,           4,     -0.1373380372,       2.743716077,       2.541662071,        5.55250472
          0,           0,           5,      -0.143966277,       2.741836186,       2.534723737,        5.50048091
          0,           0,           6,      -0.118802391,       2.751338377,       2.524093973,       5.499238507
          0,           0,           7,    -0.07419857071,        2.77170908,       2.511383513,       5.541122039
          0,           0,           8,    -0.02431810386,       2.797514238,       2.496711904,       5.596455325
          0,           0,           9,     0.02039795383,        2.82387278,       2.481041324,       5.646212821
          0,           0,          10,     0.05604549379,       2.847763821,       2.465414896,       5.684818569
          0,           0,          11,     0.08178395337,       2.867644666,       2.450996734,       5.712139809
          0,           0,          12,     0.09623654052,       2.882359342,       2.438805352,       5.728363513
          0,           0,          13,      0.1013104882,       2.890927072,       2.428970782,       5.735177206
          0,           0,          14,     0.09781748358,       2.892558347,        2.42116319,       5.733253791
          0,           0,          15,     0.08673183503,       2.886957547,       2.414701472,        5.72324477
          0,           0,          16,     0.06928215718,       2.874474218,       2.408856462,       5.706143095
          0,           0,          17,     0.04701315816,       2.856101976,       2.402926723,       5.683469835
          0,           0,          18,     0.02171028407,       2.833377146,       2.396153914,        5.65723109
          0,           0,          19,   -0.004700572101,       2.808206677,       2.387813003,       5.629765626
          0,           0,          20,    -0.03035822774,       2.782674114,       2.377422791,       5.603469008
          0,           0,          21,    -0.05373714873,       2.758727549,        2.36504179,       5.580352781
          0,           0,          22,    -0.07389027278,       2.737797153,       2.351472239,       5.561564004
          0,           0,          23,    -0.09059326712,       2.720518391,       2.338018416,       5.547113988
          0,           0,          24,     -0.1042361039,       2.706765809,       2.326052134,       5.536087347
          0,           0,          25,     -0.1154851592,       2.695994593,       2.316542325,       5.527235353
          0,           0,          26,     -0.1250483186,       2.687572146,       2.309667528,       5.519434335
          0,           0,          27,     -0.1334739199,       2.680998946,       2.304919264,       5.511962423
          0,           0,          28,     -0.1410981018,       2.675949056,       2.301411056,       5.504525128
          0,           0,          29,     -0.1480886657,        2.67220952,       2.298214789,       5.497144122
          0,           0,          30,     -0.1545055149,       2.669619098,       2.294561164,        5.49002304
          0,           0,          31,     -0.1603479792,       2.668034616,       2.289892871,       5.483448368
          0,           0,          32,     -0.1655999309,        2.66730399,       2.283867821,       5.477685132
          0,           0,          33,     -0.1702537665,       2.667253442,       2.276337372,       5.472908796
          0,           0,          34,     -0.1743359039,       2.667677832,       2.267331142,       5.469158266
          0,           0,          35,     -0.1779232724,       2.668340361,       2.257030559,       5.466323713
          0,           0,          36,     -0.1811348686,       2.668990856,       2.245758814,        5.46417972
          0,           0,          37,     -0.1841349062,       2.669378321,       2.233919623,        5.46241671
          0,           0,          38,     -0.1871089338,       2.669277179,       2.221953342,       5.460700139
          0,           0,          39,     -0.1902395358,        2.66850489,       2.210264716,       5.458719374
          0,           0,          40,     -0.1936838597,       2.666935662,        2.19917871,       5.456226908
          0,           0,          41,      -0.197558343,       2.664503308,       2.188910224,       5.453058485
          0,           0,          42,     -0.2019303769,       2.661200371,       2.179556225,         5.4491376
          0,           0,          43,     -0.2068214071,       2.657063675,       2.171109689,       5.444461097
          0,           0,          44,     -0.2122135042,       2.652162284,       2.163485656,       5.439079999
          0,           0,          45,     -0.2180586393,       2.646585489,       2.156550444,       5.433079268
          0,           0,          46,     -0.2242887496,       2.640433243,       2.150148067,       5.426560885
          0,           0,          47,     -0.2308263518,       2.633808128,       2.144120221,       5.419630623
          0,           0,          48,     -0.2375938795,       2.626809147,       2.138320346,        5.41238934
          0,           0,          49,      -0.244521787,       2.619526122,       2.132623414,       5.404926683
          0,           0,          50,      -0.251553765,       2.612035556,       2.126931708,       5.397317427
          0,           0,          51,     -0.2586489055,       2.604398209,        2.12117777,       5.389620003
          0,           0,          52,     -0.2657808139,       2.596658916,       2.115326539,       5.381877544
          0,           0,          53,      -0.272935239,       2.588847421,       2.109372778,       5.374119623
          0,           0,          54,     -0.2801069057,       2.580980611,       2.103337493,       5.366365602
          0,           0,          55,     -0.2872963736,        2.57306479,       2.097263001,       5.358627824
          0,           0,          56,     -0.2945081856,       2.565097463,        2.09120554,       5.350913624
          0,           0,          57,     -0.3017488902,       2.557069742,       2.085226806,       5.343227464
          0,           0,          58,     -0.3090236446,       2.548970306,       2.079386993,       5.335574253
          0,           0,          59,      -0.316332453,       2.540790833,       2.073736417,        5.32796316
          0,           0,          60,     -0.3236649354,       2.532533051,       2.068309689,       5.320412753
          0,           0,          61,     -0.3309955299,       2.524215635,       2.063121822,       5.312955299
          0,           0,          62,     -0.3382804553,       2.515879281,       2.058166838,       5.305639235
          0,           0,          63,     -0.3454583568,       2.507587552,       2.053418836,       5.298527366
          0,           0,          64,     -0.3524552215,       2.499422551,       2.048835249,       5.291690637
          0,           0,          65,     -0.3591933996,       2.491475312,       2.044361613,        5.28519807
          0,           0,          66,     -0.3656037994,       2.483831838,       2.039936476,       5.279104142
          0,           0,          67,     -0.3716388923,       2.476557371,       2.035496222,       5.273436391
          0,           0,          68,     -0.3772842483,       2.469681652,       2.030978731,       5.268185451
          0,           0,          69,     -0.3825661723,       2.463188255,       2.026325936,        5.26329966
          0,           0,          70,      -0.387553954,       2.457010081,       2.021485188,       5.258685156
          0,           0,          71,     -0.3923563724,       2.451031825,       2.016409718,       5.254211309
          0,           0,          72,      -0.397113203,       2.445098691,       2.011058528,       5.249720322
          0,           0,          73,     -0.4019834702,       2.439029432,       2.005395951,       5.245039202
          0,           0,          74,      -0.407132385,       2.432631349,       1.999391149,       5.239992334
          0,           0,          75,     -0.4127188817,       2.425714901,       1.993017656,       5.234413066
          0,           0,          76,     -0.4188850303,       2.418106331,       1.986253045,       5.228153346
          0,           0,          77,     -0.4257479378,       2.409657525,       1.979078803,       5.221091062
          0,           0,          78,     -0.4333942519,       2.400252982,       1.971480525,       5.213135117
          0,           0,          79,     -0.4418771039,       2.389814158,       1.963448241,       5.204228389
          0,           0,          80,     -0.4512151211,        2.37830164,       1.954976926,       5.194348901
          0,           0,          81,     -0.4613930691,       2.365715726,       1.946067004,       5.183509559
          0,           0,          82,     -0.4723639413,       2.352095642,       1.936724698,       5.171756572
          0,           0,          83,     -0.4840523516,       2.337517489,       1.926962088,       5.159166581
          0,           0,          84,     -0.4963591733,       2.322090848,       1.916796691,       5.145842505
          0,           0,          85,     -0.5091674828,       2.305953778,        1.90625063,       5.131907984
          0,           0,          86,     -0.5223496278,       2.289266068,       1.895349278,        5.11750055
          0,           0,          87,     -0.5357752478,         2.2722006,       1.884119494,       5.102763629
          0,           0,          88,     -0.5493197823,       2.254933018,       1.872587627,       5.087837785
          0,           0,          89,     -0.5628728317,       2.237630276,       1.860777527,       5.072851809
          0,           0,          90,     -0.5763452146,       2.220439251,       1.848709156,        5.05791477
          0,           0,          91,     -0.5896750459,       2.203475907,       1.836396386,       5.043108753
          0,           0,          92,      -0.602830676,         2.1868175,       1.823846614,       5.028484662
          0,           0,          93,     -0.6158111446,       2.170498204,       1.811060465,        5.01406049
          0,           0,          94,     -0.6286440635,       2.154508829,       1.798032191,       4.999822324
          0,           0,          95,     -0.6413812631,       2.138800655,       1.784750452,       4.985727923
          0,           0,          96,     -0.6540929567,        2.12329258,        1.77119949,       4.971712216
          0,           0,          97,     -0.6668612499,       2.107880367,       1.757360424,       4.957693893
          0,           0,          98,     -0.6797736929,       2.092446696,       1.743212595,       4.943582372
          0,           0,          99,     -0.6929175316,        2.07687077,       1.728734748,       4.929284376
          0,           0,         100,     -0.7063750102,       2.061036604,       1.713906018,       4.914709648
          0,           0,         101,      -0.720219899,       2.044839497,       1.698706751,       4.899775526
          0,           0,         102,     -0.7345152127,       2.028190587,       1.683119045,       4.884410297
          0,           0,         103,     -0.7493120193,       2.011019552,       1.667127191,        4.86855535
          0,           0,         104,     -0.7646491275,       1.993275772,        1.65071801,       4.852166291
          0,           0,         105,     -0.7805534454,       1.974928247,       1.633881146,       4.835213167
          0,           0,         106,     -0.7970407975,       1.955964591,       1.616609343,       4.817680003
          0,           0,         107,     -0.8141170116,       1.936389388,       1.598898709,       4.799563807
          0,           0,         108,     -0.8317791322,       1.916222129,       1.580748938,       4.780873196
          0,           0,         109,     -0.8500166547,       1.895494881,       1.562163443,       4.761626774
          0,           0,         110,     -0.8688127098,       1.874249834,       1.543149318,       4.741851337
          0,           0,         111,     -0.8881451364,         1.8525368,       1.523717157,       4.721580037
          0,           0,         112,     -0.9079874783,        1.83041071,       1.503880539,       4.700850512
          0,           0,         113,     -0.9283099364,       1.807929124,       1.483655205,       4.679703036
          0,           0,         114,     -0.9490802866,       1.785149812,       1.463057963,       4.658178736
          0,           0,         115,     -0.9702647945,       1.762128443,       1.442105315,        4.63631796
          0,           0,         116,     -0.9918292536,       1.738916355,       1.420811805,       4.614158692
          0,           0,         117,      -1.013740074,       1.715558536,       1.399188264,       4.591735182
          0,           0,         118,      -1.035965536,       1.692091762,       1.377240085,       4.569076658
          0,           0,         119,      -1.058477126,       1.668543043,       1.354965749,       4.546206227
          0,           0,         120,      -1.081250946,       1.644928414,       1.332355607,       4.523139951
          0,           0,         121,      -1.104269157,       1.621252076,       1.309391083,       4.499886045
          0,           0,         122,      -1.127521321,       1.597505999,       1.286044465,       4.476444292
          0,           0,         123,      -1.151005596,       1.573669973,       1.262279311,       4.452805635
          0,           0,         124,      -1.174729647,       1.549712112,       1.238051422,       4.428951986
          0,           0,         125,      -1.198711217,       1.525589762,       1.213310362,       4.404856268
          0,           0,         126,      -1.222978286,       1.501250761,       1.188001427,       4.380482693
