"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.3451676501,        3.20742097,       2.875884979,       6.079599109
          0,           0,           1,       0.274064397,        3.10864149,       2.836346496,       6.024811434
          0,           0,           2,      0.2254181086,       3.060430206,       2.837952378,        5.97595864
          0,           0,           3,      0.1821802086,       3.031558341,       2.843175904,       5.902399137
          0,           0,           4,      0.1583122048,       3.019258534,       2.845786595,       5.822072038
          0,           0,           5,      0.1770711549,       3.030141024,       2.845097651,       5.790070964
          0,           0,           6,      0.2284210027,       3.060129204,       2.841082315,       5.825570536
          0,           0,           7,      0.2884080663,       3.099088734,       2.833800649,        5.89003647
          0,           0,           8,      0.3422466812,        3.14024283,       2.824179428,       5.953963575
          0,           0,           9,      0.3848284918,       3.179176714,       2.813774953,       6.007765909
          0,           0,          10,      0.4148049898,       3.211830178,       2.804071122,       6.048135967
          0,           0,          11,       0.432234966,       3.235333359,       2.796022769,       6.074050285
          0,           0,          12,      0.4382747491,       3.248895568,       2.790361548,        6.08654325
          0,           0,          13,      0.4344536029,       3.253036641,       2.786606952,       6.087496184
          0,           0,          14,      0.4225944308,       3.248884919,       2.783134999,        6.07893342
          0,           0,          15,       0.404760716,       3.237895372,        2.77787624,       6.062824466
          0,           0,          16,      0.3832061015,        3.22191109,       2.769045406,       6.041315236
          0,           0,          17,      0.3603361462,       3.203189406,       2.755872553,        6.01702941
          0,           0,          18,      0.3382469029,       3.183899943,       2.738680243,       5.992638649
          0,           0,          19,      0.3182291041,       3.165494321,       2.718600952,       5.970068967
          0,           0,          20,      0.3005139868,       3.148368871,       2.697123658,       5.949898959
          0,           0,          21,      0.2846136355,       3.132169419,       2.675859632,       5.931617261
          0,           0,          22,      0.2697662749,       3.116349285,         2.6561745,       5.914284641
          0,           0,          23,      0.2553693724,       3.100607666,       2.639123547,       5.897179061
          0,           0,          24,      0.2411580987,       3.085015166,       2.625339745,       5.880057763
          0,           0,          25,       0.227140921,       3.069906169,       2.614840021,       5.863092477
          0,           0,          26,      0.2135056107,       3.055721373,       2.607045188,       5.846736259
          0,           0,          27,      0.2005350081,        3.04286328,       2.601005798,       5.831573001
          0,           0,          28,      0.1885118967,       3.031588257,       2.595733485,       5.818138007
          0,           0,          29,      0.1776567895,       3.021961427,       2.590470813,       5.806775501
          0,           0,          30,      0.1681090413,       3.013889231,       2.584822192,       5.797586258
          0,           0,          31,      0.1599314178,       3.007189183,       2.578728258,       5.790454585
          0,           0,          32,      0.1531256401,       3.001656413,       2.572359408,        5.78512355
          0,           0,          33,      0.1476452435,       2.997102203,       2.565973652,       5.781278523
          0,           0,          34,      0.1433995453,       2.993361315,       2.559785183,       5.778610807
          0,           0,          35,      0.1402493941,       2.990277435,       2.553873274,       5.776847145
          0,           0,          36,      0.1379977047,        2.98767575,       2.548153742,       5.775741582
          0,           0,          37,      0.1363814492,       2.985335973,       2.542414838,       5.775044184
          0,           0,          38,      0.1350725088,       2.982977386,       2.536391443,       5.774469685
          0,           0,          39,      0.1336919407,       2.980263688,        2.52984526,       5.773685559
          0,           0,          40,      0.1318354615,       2.976824176,       2.522623832,       5.772323066
          0,           0,          41,      0.1291039892,       2.972283025,        2.51468434,       5.770003077
          0,           0,          42,      0.1251342393,       2.966289604,       2.506083181,       5.766368833
          0,           0,          43,      0.1196243758,       2.958543819,       2.496941205,       5.761116335
          0,           0,          44,      0.1123466638,       2.948813648,       2.487385384,       5.754013027
          0,           0,          45,      0.1031630967,       2.936947428,         2.4775144,       5.744916017
          0,           0,          46,     0.09202617197,       2.922877689,       2.467362113,       5.733774314
          0,           0,          47,     0.07897579697,       2.906619699,       2.456885581,       5.720624097
          0,           0,          48,     0.06413126669,       2.888265374,       2.445973808,        5.70557727
          0,           0,          49,     0.04767902926,       2.867973645,       2.434471769,       5.688805413
          0,           0,          50,     0.02985671014,       2.845957895,       2.422211643,       5.670521141
          0,           0,          51,     0.01093432387,       2.822471373,       2.409042817,        5.65095911
          0,           0,          52,   -0.008806114216,       2.797791446,       2.394855422,       5.630358619
          0,           0,          53,    -0.02909099323,       2.772203536,       2.379594682,       5.608949251
          0,           0,          54,    -0.04967326234,       2.745986126,       2.363266365,       5.586940789
          0,           0,          55,    -0.07034657622,       2.719397837,       2.345933717,       5.564517431
          0,           0,          56,    -0.09095393565,         2.6926674,       2.327708854,       5.541835583
          0,           0,          57,     -0.1113898567,       2.665987758,       2.308738427,       5.519024952
          0,           0,          58,     -0.1315972957,       2.639513339,       2.289186693,        5.49619058
          0,           0,          59,     -0.1515604337,       2.613360338,       2.269217672,       5.473415222
          0,           0,          60,     -0.1712955721,       2.587608468,       2.248978422,       5.450760835
          0,           0,          61,     -0.1908419102,       2.562303366,       2.228585404,       5.428269168
          0,           0,          62,     -0.2102535992,       2.537458753,       2.208115638,       5.405961483
          0,           0,          63,     -0.2295936874,       2.513058381,       2.187603391,       5.383838039
          0,           0,          64,     -0.2489297767,       2.489058115,       2.167042506,       5.361878022
          0,           0,          65,     -0.2683309998,       2.465388833,       2.146393184,       5.340040489
          0,           0,          66,     -0.2878656805,       2.441960753,       2.125591818,       5.318266733
          0,           0,          67,     -0.3075991576,       2.418669421,       2.104562235,       5.296484237
          0,           0,          68,     -0.3275914592,       2.395403206,       2.083226836,       5.274612111
          0,           0,          69,      -0.347895031,       2.372051391,        2.06151631,       5.252567355
          0,           0,          70,     -0.3685526146,       2.348512052,        2.03937733,       5.230271446
          0,           0,          71,     -0.3895955225,       2.324699066,       2.016777831,       5.207656706
          0,           0,          72,     -0.4110426374,       2.300547319,       1.993709662,        5.18467167
          0,           0,          73,     -0.4329002246,       2.276015964,       1.970188507,        5.16128509
          0,           0,          74,     -0.4551626486,       2.251089572,       1.946250898,       5.137488227
