"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,     -0.2474518793,       2.597657868,       2.345734817,        5.48697958
          0,           0,           1,     -0.3371327744,       2.498649699,       2.241786758,       5.408998728
          0,           0,           2,     -0.3941995215,       2.454996273,        2.20306058,        5.35776016
          0,           0,           3,     -0.4414670646,       2.424843808,       2.189817533,       5.302907897
          0,           0,           4,     -0.4799158271,       2.395595395,       2.181430797,       5.246699829
          0,           0,           5,     -0.4987407419,       2.375309228,       2.171801723,       5.208896699
          0,           0,           6,     -0.4915246349,       2.370937171,       2.159984192,       5.203800636
          0,           0,           7,     -0.4676343226,       2.378066187,        2.14661927,       5.220986238
          0,           0,           8,     -0.4404671518,       2.387633999,       2.132478785,       5.242447011
          0,           0,           9,      -0.417452264,       2.394293426,       2.118927135,       5.259293935
          0,           0,          10,     -0.4009599191,       2.396517056,       2.106959159,       5.269541693
          0,           0,          11,     -0.3911036376,       2.394277644,       2.096750095,       5.273343924
          0,           0,          12,     -0.3875720533,       2.387873828,       2.087400516,       5.271022357
          0,           0,          13,     -0.3891891506,       2.378686223,       2.078798361,       5.264145078
          0,           0,          14,     -0.3945068963,       2.368690867,       2.071339426,       5.255041094
          0,           0,          15,     -0.4020858158,       2.359497125,       2.065463263,       5.245840157
          0,           0,          16,     -0.4108025194,       2.351494026,       2.061015434,        5.23742214
          0,           0,          17,     -0.4198451557,       2.344234185,       2.057323932,       5.229622354
          0,           0,          18,     -0.4284330063,       2.337614977,       2.053744254,       5.222376858
          0,           0,          19,     -0.4357522168,       2.332324511,       2.050030286,       5.216282235
          0,           0,          20,     -0.4411567939,       2.329316039,       2.046392605,       5.212204346
          0,           0,          21,     -0.4444704838,       2.328939642,        2.04331482,       5.210505424
          0,           0,          22,     -0.4460622817,       2.330655763,       2.041234195,       5.210720422
          0,           0,          23,     -0.4465300844,       2.333526869,       2.040410585,       5.212004057
          0,           0,          24,     -0.4464094664,       2.336794469,       2.040787604,       5.213643117
          0,           0,          25,     -0.4460257427,       2.340110198,       2.041988506,       5.215293348
          0,           0,          26,     -0.4454668567,       2.343451299,       2.043530999,        5.21693729
          0,           0,          27,     -0.4447503945,       2.346833393,       2.044901693,       5.218608913
          0,           0,          28,     -0.4438938562,       2.350163838,       2.045747944,       5.220261445
          0,           0,          29,     -0.4429576004,       2.353236165,       2.045920625,        5.22175009
          0,           0,          30,     -0.4420449819,       2.355813334,          2.045422,       5.222891962
          0,           0,          31,     -0.4412594995,       2.357723862,       2.044350725,       5.223545987
          0,           0,          32,     -0.4407321795,       2.358851129,       2.042807334,       5.223589536
          0,           0,          33,     -0.4405662631,       2.359145286,       2.040906496,       5.222941878
          0,           0,          34,     -0.4408437394,       2.358588472,       2.038752036,       5.221537224
          0,           0,          35,     -0.4416268301,       2.357182053,       2.036411519,       5.219326419
          0,           0,          36,     -0.4429055506,       2.354980674,       2.033967861,       5.216343865
          0,           0,          37,     -0.4446506931,       2.352065808,        2.03144177,       5.212673526
          0,           0,          38,     -0.4468012851,        2.34855354,       2.028820719,       5.208464362
          0,           0,          39,     -0.4492802547,       2.344575733,       2.026074382,       5.203902049
          0,           0,          40,     -0.4520219612,        2.34025125,       2.023164604,       5.199160805
          0,           0,          41,     -0.4549799742,       2.335675288,       2.020072551,       5.194378457
          0,           0,          42,      -0.458132146,       2.330917591,       2.016808978,       5.189643783
          0,           0,          43,      -0.461479704,       2.326024876,       2.013404067,       5.184995093
          0,           0,          44,     -0.4650344416,       2.321027578,       2.009900246,       5.180434437
          0,           0,          45,     -0.4688117244,       2.315946499,       2.006321358,       5.175940036
          0,           0,          46,     -0.4728267871,       2.310792596,       2.002656775,       5.171471659
          0,           0,          47,     -0.4770929518,       2.305563834,       1.998849105,       5.166975279
          0,           0,          48,     -0.4815895594,       2.300281413,       1.994853083,       5.162426212
