"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,    -0.08505778681,       2.760051961,        2.50812891,       5.649373672
          0,           0,           1,     -0.1697249165,       2.668877055,        2.40596784,       5.575933077
          0,           0,           2,     -0.2201150806,       2.631849276,       2.367126497,       5.532018254
          0,           0,           3,     -0.2636231216,       2.605476296,         2.3559925,       5.484658774
          0,           0,           4,     -0.3021412989,       2.579424016,       2.350325279,       5.434022988
          0,           0,           5,     -0.3282587868,       2.554641791,       2.341143504,       5.389188001
          0,           0,           6,     -0.3326659516,       2.536375876,       2.327558686,       5.363426639
          0,           0,           7,     -0.3151373696,       2.529389849,        2.31181296,       5.363769969
          0,           0,           8,     -0.2852970271,       2.533326129,       2.296418432,       5.383105849
          0,           0,           9,     -0.2544430099,       2.542890488,       2.282568456,       5.407660049
          0,           0,          10,      -0.229300333,        2.55250886,        2.27073041,       5.428082028
          0,           0,          11,     -0.2122825585,       2.559119945,       2.261425652,       5.441169749
          0,           0,          12,     -0.2031194972,       2.562147088,       2.255525062,       5.447487827
          0,           0,          13,     -0.2003607596,       2.562020027,       2.253349414,       5.448706005
          0,           0,          14,     -0.2025956073,        2.55879703,       2.253960085,       5.445821952
          0,           0,          15,     -0.2085370374,       2.552412599,       2.255575874,       5.439402791
          0,           0,          16,     -0.2168733529,       2.543375084,       2.256588024,       5.430347243
          0,           0,          17,     -0.2262527287,       2.532990189,       2.256118522,       5.420142073
          0,           0,          18,     -0.2354024864,        2.52296905,       2.254107873,       5.410495516
          0,           0,          19,     -0.2434265308,       2.514740224,       2.251012541,       5.402705062
          0,           0,          20,     -0.2499750211,       2.508908573,       2.247440975,        5.39718319
          0,           0,          21,     -0.2551558947,       2.505328758,       2.243890482,        5.39358668
          0,           0,          22,     -0.2591856389,       2.503636115,       2.240719531,       5.391388233
          0,           0,          23,     -0.2622668306,       2.503588881,       2.237971587,       5.390198694
          0,           0,          24,     -0.2645124961,       2.505074062,       2.235497635,       5.389812312
          0,           0,          25,      -0.266043169,       2.507862604,       2.232998171,       5.389988276
          0,           0,          26,     -0.2670057652,       2.511521239,       2.230161908,       5.390382411
          0,           0,          27,     -0.2675463505,       2.515524056,       2.226744365,       5.390634298
          0,           0,          28,      -0.267760018,       2.519445399,       2.222640216,       5.390518263
          0,           0,          29,     -0.2676979908,       2.523038288,       2.217885948,       5.389987944
          0,           0,          30,     -0.2674157801,       2.526191999,       2.212610015,       5.389114276
