"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,     -0.2854730517,       2.566657358,         2.2848349,       5.448958407
          0,           0,           1,     -0.3640965654,       2.471832369,       2.209108522,       5.381949788
          0,           0,           2,     -0.4173561474,       2.422730146,       2.171974962,       5.328683052
          0,           0,           3,     -0.4708444759,       2.379063082,       2.141756336,       5.257017431
          0,           0,           4,     -0.5230010508,        2.33558426,       2.112028604,       5.173893314
          0,           0,           5,     -0.5555488477,        2.30506002,       2.083700965,       5.109283981
          0,           0,           6,     -0.5517285848,       2.294816852,       2.058431356,       5.091897175
          0,           0,           7,     -0.5206982161,       2.301901971,       2.036597806,       5.114305518
          0,           0,           8,     -0.4814980434,        2.31970336,       2.017887214,       5.152511229
          0,           0,           9,     -0.4463715265,       2.341252276,       2.003192864,        5.19013159
          0,           0,          10,      -0.420118046,       2.360428361,        1.99485836,       5.219435831
          0,           0,          11,     -0.4035451768,       2.373695789,       1.994659326,       5.238124362
          0,           0,          12,     -0.3955789765,        2.38039577,       2.001699155,       5.247133593
          0,           0,          13,     -0.3947457249,       2.381282657,       2.012641841,       5.248424928
          0,           0,          14,     -0.3997357619,       2.377141562,       2.023390827,       5.243626462
          0,           0,          15,     -0.4094028651,       2.368468807,       2.030743925,       5.233889037
          0,           0,          16,     -0.4225438329,       2.355885887,       2.032919562,       5.220421862
          0,           0,          17,     -0.4377871543,       2.340428938,       2.029541873,       5.204838135
          0,           0,          18,     -0.4536286207,        2.32358826,       2.021257121,       5.189097625
          0,           0,          19,     -0.4688517937,       2.306750632,       2.009372361,       5.174755423
          0,           0,          20,     -0.4828024235,       2.290824269,       1.995564853,       5.162440927
          0,           0,          21,     -0.4953870706,       2.276201227,       1.981589075,       5.151882783
          0,           0,          22,      -0.506854961,       2.262982931,       1.968950096,       5.142364757
          0,           0,          23,      -0.517503827,       2.251303493,       1.958604027,       5.133266273
          0,           0,          24,     -0.5273559649,       2.241505949,       1.950875994,       5.124454968
          0,           0,          25,      -0.536231158,        2.23409058,       1.945484013,       5.116208068
          0,           0,          26,     -0.5437586078,       2.229574607,       1.941801002,       5.109100145
          0,           0,          27,     -0.5495458187,        2.22822175,       1.939118006,       5.103717202
          0,           0,          28,     -0.5533418532,       2.229888943,       1.936813079,       5.100415755
          0,           0,          29,     -0.5551395061,       2.234034687,       1.934411521,       5.099199981
          0,           0,          30,     -0.5552012469,       2.239843969,       1.931577571,       5.099729878
          0,           0,          31,     -0.5540025454,       2.246417632,       1.928083247,       5.101439703
          0,           0,          32,     -0.5521356946,       2.252924075,       1.923786567,       5.103679439
          0,           0,          33,     -0.5502099192,       2.258672059,       1.918635284,       5.105822289
          0,           0,          34,     -0.5487865243,          2.263121,       1.912661689,       5.107313043
          0,           0,          35,     -0.5483285542,       2.265871749,       1.905984479,        5.10769708
          0,           0,          36,     -0.5491867689,       2.266650227,       1.898780107,       5.106626658
          0,           0,          37,     -0.5515959002,       2.265292162,       1.891244779,       5.103858616
          0,           0,          38,      -0.555669468,       2.261746246,       1.883552602,       5.099268906
          0,           0,          39,     -0.5614109395,       2.256068438,        1.87581789,       5.092849901
          0,           0,          40,      -0.568715047,       2.248426183,        1.86808459,       5.084719049
          0,           0,          41,     -0.5773818853,       2.239082517,       1.860336112,       5.075099808
          0,           0,          42,     -0.5871295317,       2.228397064,       1.852523915,       5.064323722
          0,           0,          43,     -0.5976234055,       2.216794397,        1.84459862,       5.052793485
          0,           0,          44,     -0.6085086206,       2.204727765,       1.836535762,       5.040940126
          0,           0,          45,     -0.6194463547,       2.192636669,       1.828353722,       5.029174523
          0,           0,          46,     -0.6301433623,       2.180904973,       1.820119065,       5.017841421
          0,           0,          47,     -0.6403704875,        2.16983422,       1.811935946,       5.007192166
          0,           0,          48,     -0.6499713351,       2.159630632,       1.803927207,       4.997373374
          0,           0,          49,     -0.6588527523,       2.150414163,       1.796216394,       4.988443015
          0,           0,          50,     -0.6669700932,       2.142238391,       1.788909993,       4.980397395
          0,           0,          51,     -0.6743104308,       2.135114483,       1.782083657,       4.973202176
          0,           0,          52,     -0.6808792472,       2.129028244,       1.775774469,       4.966814632
          0,           0,          53,     -0.6866930148,       2.123950207,       1.769980683,       4.961197033
          0,           0,          54,     -0.6917782755,       2.119835656,       1.764666971,       4.956316959
          0,           0,          55,      -0.696173587,       2.116621235,       1.759772053,       4.952142278
          0,           0,          56,     -0.6999347071,       2.114216305,       1.755220243,       4.948627166
          0,           0,          57,     -0.7031363736,       2.112501291,        1.75093125,       4.945704973
          0,           0,          58,     -0.7058736784,       2.111328223,        1.74682533,       4.943281554
          0,           0,          59,     -0.7082528165,       2.110532154,       1.742839241,       4.941243023
          0,           0,          60,     -0.7103900652,       2.109938292,       1.738920443,        4.93945674
          0,           0,          61,     -0.7124034637,       2.109375266,       1.735028036,        4.93778267
          0,           0,          62,     -0.7144036023,       2.108687917,        1.73113464,       4.936086358
          0,           0,          63,     -0.7164861949,       2.107747627,       1.727224767,       4.934250301
