"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -1.044026317,       1.792803091,       1.572575954,       4.690405142
          0,           0,           1,      -1.188225022,       1.644811565,       1.401885714,       4.553983961
          0,           0,           2,      -1.278194375,       1.562985442,       1.300237608,       4.472387448
          0,           0,           3,      -1.324429951,       1.522303194,       1.256289792,       4.425633265
          0,           0,           4,      -1.342799919,       1.502814016,         1.2484526,       4.401699225
          0,           0,           5,       -1.34773269,       1.493332786,       1.257315449,       4.392506269
          0,           0,           6,      -1.348599422,       1.487533628,        1.26774951,       4.390237203
          0,           0,           7,       -1.34942896,       1.482591464,       1.271305773,       4.389255511
          0,           0,           8,      -1.351346292,       1.477544033,       1.266261825,       4.386968146
          0,           0,           9,      -1.353979158,       1.472463074,       1.254927156,       4.383192629
          0,           0,          10,      -1.356653613,       1.467651419,       1.241291954,       4.378751166
          0,           0,          11,      -1.358993414,        1.46322456,       1.229250406,       4.374449709
          0,           0,          12,      -1.361102056,       1.459004998,       1.221034304,       4.370554821
          0,           0,          13,       -1.36334055,       1.454715872,       1.216699851,       4.366880237
          0,           0,          14,      -1.366044069,       1.450197366,       1.214833181,        4.36311198
          0,           0,          15,      -1.369302616,         1.4455421,       1.213815966,       4.359130932
          0,           0,          16,      -1.372939764,        1.44102104,       1.212700961,       4.355082257
          0,           0,          17,      -1.376643311,       1.436895893,       1.211345589,       4.351227019
          0,           0,          18,      -1.380045219,       1.433335169,       1.210070701,       4.347818849
          0,           0,          19,      -1.382811774,       1.430416723,       1.209274591,       4.345037079
          0,           0,          20,      -1.384703384,       1.428163541,       1.209187172,         4.3429768
          0,           0,          21,      -1.385614253,       1.426571157,       1.209783514,       4.341650812
          0,           0,          22,      -1.385544858,       1.425626427,       1.210876587,        4.34101866
          0,           0,          23,       -1.38457497,       1.425300846,        1.21224168,       4.341008607
          0,           0,          24,      -1.382828833,       1.425544238,       1.213663673,       4.341520949
          0,           0,          25,      -1.380410392,       1.426329934,       1.215044755,       4.342499129
          0,           0,          26,      -1.377435402,       1.427603324,       1.216314387,       4.343872775
          0,           0,          27,      -1.374012911,       1.429297921,       1.217447964,       4.345579169
          0,           0,          28,      -1.370194166,       1.431391519,       1.218513026,       4.347621176
          0,           0,          29,      -1.366029697,       1.433865734,       1.219602893,       4.350010521
          0,           0,          30,      -1.361568091,       1.436705906,       1.220828873,       4.352760627
          0,           0,          31,      -1.356863476,        1.43990497,       1.222278196,       4.355869525
          0,           0,          32,      -1.351956557,       1.443481964,       1.224005397,       4.359335169
          0,           0,          33,      -1.346856891,       1.447492461,       1.226050687,       4.363175574
          0,           0,          34,      -1.341535785,       1.452029377,       1.228470038,        4.36745368
          0,           0,          35,      -1.335951503,       1.457181574,        1.23133778,       4.372254559
          0,           0,          36,      -1.330049681,       1.463017567,       1.234772175,       4.377679962
          0,           0,          37,      -1.323807184,       1.469550395,         1.2388838,       4.383797001
          0,           0,          38,      -1.317256556,       1.476713711,        1.24372081,       4.390588217
          0,           0,          39,       -1.31049127,       1.484364391,       1.249229369,       4.397931924
          0,           0,          40,      -1.303652241,       1.492308186,       1.255241292,       4.405616771
          0,           0,          41,      -1.296884896,       1.500350362,       1.261535388,        4.41340483
          0,           0,          42,      -1.290305307,        1.50832678,       1.267900661,       4.421085265
          0,           0,          43,      -1.283947125,       1.516147407,       1.274220133,       4.428543992
          0,           0,          44,       -1.27777794,       1.523783414,       1.280469968,       4.435755598
          0,           0,          45,      -1.271708525,        1.53125694,       1.286694835,       4.442770338
          0,           0,          46,      -1.265647173,       1.538601939,       1.292938065,       4.449656547
          0,           0,          47,      -1.259508791,       1.545857564,       1.299211376,       4.456477346
          0,           0,          48,      -1.253242519,       1.553048036,       1.305474113,       4.463260863
          0,           0,          49,      -1.246842854,       1.560171325,          1.311647,       4.469991726
          0,           0,          50,      -1.240315501,       1.567218739,       1.317695727,       4.476650208
          0,           0,          51,      -1.233682702,       1.574166082,       1.323636704,       4.483211939
          0,           0,          52,      -1.226964755,        1.58098569,       1.329553105,       4.489668473
          0,           0,          53,      -1.220181416,          1.587646,       1.335561148,       4.496020937
          0,           0,          54,      -1.213367877,        1.59410409,       1.341756209,       4.502260113
          0,           0,          55,      -1.206569238,       1.600320904,       1.348167714,       4.508365486
