"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.4588372858,       3.365643638,      -10.19323186,       6.193268745
          0,           0,           1,      0.3865601294,       3.283834506,       2.691145126,       6.102888784
          0,           0,           2,      0.3828599084,       3.314358953,       2.915545123,       6.079437313
          0,           0,           3,      0.4097449841,        3.35608822,       3.018455438,       6.076129265
          0,           0,           4,      0.4582265222,       3.398017272,        3.07265958,       6.102397755
          0,           0,           5,      0.5144906907,       3.437360733,       3.100193909,       6.152408508
          0,           0,           6,      0.5682652129,       3.472025571,       3.110612216,       6.208453691
          0,           0,           7,      0.6151951358,       3.502337242,       3.108789155,       6.259841687
          0,           0,           8,      0.6543966511,       3.528401562,       3.097819109,       6.302357212
          0,           0,           9,      0.6849147831,       3.549382462,       3.080275825,       6.334061987
          0,           0,          10,      0.7063220621,       3.564402756,       3.058643883,       6.354738596
          0,           0,          11,      0.7186904016,       3.573075974,       3.035587516,        6.36529585
          0,           0,          12,      0.7223587441,       3.575312172,       3.013618879,       6.367019386
          0,           0,          13,      0.7176392566,       3.570865846,       2.994458173,       6.360845036
          0,           0,          14,       0.704815185,       3.559352731,       2.978476626,       6.347167644
          0,           0,          15,      0.6842828003,        3.54047542,       2.964693616,       6.326038764
          0,           0,          16,      0.6568379085,       3.514436803,       2.951327937,       6.297723087
          0,           0,          17,        0.62392401,       3.482262247,       2.936564922,        6.26325932
          0,           0,          18,       0.587693154,       3.445866816,       2.919083837,       6.224726021
          0,           0,          19,      0.5507297369,       3.407744879,       2.898272028,       6.184972714
          0,           0,          20,      0.5154597432,       3.370370456,       2.874249155,        6.14685048
          0,           0,          21,      0.4834843749,       3.335541119,        2.84783465,       6.112281513
          0,           0,          22,      0.4552516632,       3.304052458,       2.820473315,       6.081792535
          0,           0,          23,      0.4302573816,       3.275835012,       2.794044945,       6.054784319
          0,           0,          24,      0.4075786067,       3.250360792,       2.770490969,       6.030223401
          0,           0,          25,      0.3863967567,       3.227045826,       2.751305837,       6.007273934
          0,           0,          26,      0.3663057138,        3.20550566,       2.737102837,       5.985635807
          0,           0,          27,      0.3473964174,       3.185671739,       2.727478657,       5.965614303
          0,           0,          28,      0.3301531619,       3.167765971,       2.721251154,       5.947955297
          0,           0,          29,      0.3152223075,       3.152161747,       2.716906071,        5.93351099
          0,           0,          30,      0.3031308459,       3.139182417,       2.713022609,       5.922849301
          0,           0,          31,      0.2940564789,        3.12891728,       2.708538615,       5.915973709
          0,           0,          32,      0.2877354886,       3.121124745,       2.702841562,       5.912274925
          0,           0,          33,      0.2835246418,       3.115247014,       2.695729889,       5.910704091
          0,           0,          34,      0.2805588797,       3.110507076,       2.687300011,       5.910042629
          0,           0,          35,      0.2779233609,       3.106036142,       2.677810641,       5.909139505
          0,           0,          36,      0.2747828421,       3.100987034,       2.667552802,       5.907053285
          0,           0,          37,      0.2704534756,       3.094612632,       2.656757896,        5.90310218
          0,           0,          38,      0.2644293606,       3.086308559,       2.645549276,       5.896854674
          0,           0,          39,      0.2563814764,       3.075628952,       2.633937074,       5.888091853
          0,           0,          40,      0.2461418457,       3.062285409,       2.621845417,       5.876761856
          0,           0,          41,      0.2336821166,       3.046137913,       2.609152415,       5.862939092
          0,           0,          42,      0.2190887173,       3.027180884,       2.595729529,       5.846790568
          0,           0,          43,      0.2025351324,       3.005525207,       2.581471084,       5.828547984
          0,           0,          44,      0.1842516494,       2.981375575,       2.566310731,       5.808482169
          0,           0,          45,      0.1644941494,         2.9550036,       2.550224698,       5.786877743
          0,           0,          46,      0.1435152999,       2.926718895,       2.533224649,       5.764008523
          0,           0,          47,      0.1215420691,        2.89684223,       2.515344606,       5.740116607
          0,           0,          48,     0.09876205951,       2.865684548,       2.496626604,       5.715398354
          0,           0,          49,     0.07531902643,       2.833534131,        2.47710978,       5.689999122
          0,           0,          50,     0.05131554046,       2.800651212,       2.456824958,       5.664016154
          0,           0,          51,     0.02681936505,       2.767266664,       2.435796092,       5.637506704
          0,           0,          52,     0.00187069958,       2.733581064,       2.414046112,       5.610498265
          0,           0,          53,    -0.02351047716,       2.699762863,       2.391604954,       5.582999455
          0,           0,          54,    -0.04931672187,       2.665946805,       2.368516324,       5.555011007
          0,           0,          55,    -0.07554420408,       2.632235685,       2.344840616,        5.52653734
          0,           0,          56,     -0.1021825788,       2.598707864,       2.320652709,        5.49759839
          0,           0,          57,     -0.1292049665,       2.565430244,       2.296034147,       5.468240474
          0,           0,          58,     -0.1565608183,       2.532472634,       2.271060621,       5.438543413
          0,           0,          59,     -0.1841745134,       2.499917629,       2.245786953,        5.40862105
          0,           0,          60,     -0.2119514793,       2.467860585,       2.220232478,       5.378613172
          0,           0,          61,       -0.23979212,        2.43639706,       2.194369873,       5.348668302
          0,           0,          62,     -0.2676113822,       2.405599739,       2.168119632,        5.31891946
          0,           0,          63,     -0.2953603124,        2.37549072,       2.141351496,       5.289456991
          0,           0,          64,     -0.3230447021,       2.346017681,       2.113892279,       5.260304506
          0,           0,          65,     -0.3507361719,       2.317041917,       2.085538827,       5.231404095
          0,           0,          66,     -0.3785734209,       2.288341851,       2.056073795,       5.202614293
          0,           0,          67,     -0.4067532806,       2.259631438,       2.025282072,       5.173721674
          0,           0,          68,      -0.435513431,       2.230588827,       1.992966467,       5.144463569
          0,           0,          69,     -0.4651099954,        2.20088894,         1.9589622,       5.114557216
          0,           0,          70,     -0.4957932338,       2.170234476,        1.92315005,       5.083730338
          0,           0,          71,     -0.5277835773,       2.138382315,       1.885469094,       5.051749612
          0,           0,          72,     -0.5612494235,        2.10516398,       1.845928983,       5.018444611
          0,           0,          73,     -0.5962868403,       2.070500821,       1.804622207,       4.983726901
          0,           0,          74,     -0.6329011401,       2.034414675,       1.761735533,       4.947604386
          0,           0,          75,     -0.6709906507,       1.997034188,       1.717558593,        4.91019082
          0,           0,          76,     -0.7103342732,       1.958595656,       1.672485909,        4.87170935
          0,           0,          77,     -0.7505864432,       1.919435613,       1.627006939,       4.832487395
          0,           0,          78,     -0.7912853729,       1.879971202,       1.581678143,       4.792938838
          0,           0,          79,     -0.8318819243,       1.840664478,       1.537073024,       4.753529371
          0,           0,          80,     -0.8717949392,       1.801969465,       1.493712079,       4.714723346
          0,           0,          81,     -0.9104922507,       1.764266559,       1.451984006,       4.676916253
          0,           0,          82,      -0.947584998,        1.72779608,       1.412078163,        4.64036477
          0,           0,          83,     -0.9829108712,       1.692607986,       1.373950019,       4.605132264
          0,           0,          84,      -1.016578463,       1.658543228,       1.337332137,        4.57106671
          0,           0,          85,      -1.048955698,       1.625253155,       1.301786872,       4.537818775
          0,           0,          86,      -1.080606514,       1.592250777,       1.266783058,        4.50489417
          0,           0,          87,       -1.11219811,       1.558978785,        1.23177477,       4.471724457
          0,           0,          88,      -1.144406099,       1.524878057,       1.196265891,       4.437738731
          0,           0,          89,      -1.177836961,       1.489445648,       1.159854055,       4.402424141
          0,           0,          90,      -1.212974179,       1.452278956,       1.122255378,       4.365371395
          0,           0,          91,      -1.250144449,       1.413108573,       1.083315229,       4.326307788
          0,           0,          92,      -1.289496062,       1.371825031,       1.043010451,       4.285123162
          0,           0,          93,      -1.330982173,       1.328504104,        1.00144648,        4.24189374
