"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,     -0.4814595639,       2.305869862,       2.185542484,       5.253007815
          0,           0,           1,     -0.7845927631,       1.982365903,       1.903642831,       4.945450002
          0,           0,           2,     -0.8608746845,       1.929835358,       1.744308487,       4.870894019
          0,           0,           3,      -1.000489541,       1.811229702,       1.565232226,       4.730090954
          0,           0,           4,      -1.070158132,       1.733766596,       1.482237026,       4.653575221
          0,           0,           5,      -1.117254861,       1.670372155,       1.423979935,       4.591595434
          0,           0,           6,        -1.1806458,       1.584780484,       1.369611347,       4.511832297
          0,           0,           7,      -1.234734289,       1.513347372,       1.309664421,       4.441437463
          0,           0,           8,      -1.291011047,       1.443091609,       1.244749512,       4.368026127
          0,           0,           9,      -1.355694178,       1.372333793,       1.167504729,       4.293400559
          0,           0,          10,      -1.428418817,       1.304479188,       1.083611646,       4.222457638
          0,           0,          11,      -1.509252066,       1.240986225,      0.9907107967,       4.158421892
          0,           0,          12,      -1.613364262,       1.156237649,      0.8914817815,       4.079180882
          0,           0,          13,      -1.738683972,       1.051039238,      0.7881742812,        3.97734002
          0,           0,          14,      -1.869190152,      0.9350660738,      0.6675458215,       3.858122965
          0,           0,          15,      -1.980486849,       0.831374882,      0.5442715979,       3.740388884
          0,           0,          16,      -2.064663438,      0.7604483156,      0.4457850709,       3.655173262
          0,           0,          17,      -2.137796288,      0.7139903201,      0.3734735929,        3.60757676
          0,           0,          18,        -2.2227428,      0.6634915142,      0.3061249499,       3.560105287
          0,           0,          19,      -2.316986135,      0.5977787651,       0.223853101,       3.490267427
          0,           0,          20,       -2.38689911,      0.5317058269,      0.1276221133,       3.409604194
          0,           0,          21,      -2.424521276,      0.4812183553,     0.04042009972,       3.343170866
          0,           0,          22,      -2.460633499,      0.4443659392,    -0.02545606788,       3.300697412
          0,           0,          23,      -2.519164309,      0.4063777585,    -0.08609128699,       3.264442847
          0,           0,          24,      -2.596457964,      0.3616100898,     -0.1569926968,       3.218858892
          0,           0,          25,      -2.665747332,      0.3170247331,     -0.2368487094,       3.166994907
          0,           0,          26,      -2.703414627,      0.2813051812,     -0.3065059693,       3.121341427
          0,           0,          27,      -2.723162517,       0.253236957,     -0.3526034671,       3.086863899
          0,           0,          28,      -2.747582306,      0.2263181465,     -0.3866211599,       3.057693654
          0,           0,          29,      -2.781234622,      0.1974967213,     -0.4243729749,       3.027477288
          0,           0,          30,      -2.814267977,      0.1691502208,     -0.4667128164,       2.996209843
          0,           0,          31,      -2.838935341,       0.144099457,     -0.5058107685,       2.966988509
          0,           0,          32,       -2.85810172,      0.1216931978,     -0.5393739213,       2.940401422
          0,           0,          33,      -2.878532114,     0.09930060018,     -0.5731493185,        2.91432881
          0,           0,          34,      -2.902289013,     0.07571887669,     -0.6096669171,         2.8874512
          0,           0,          35,      -2.926784534,     0.05172125872,     -0.6464507672,       2.860445321
          0,           0,          36,      -2.948925301,     0.02847018413,     -0.6798616068,       2.834514063
          0,           0,          37,      -2.967947346,      0.0064257507,     -0.7087215382,       2.810110386
          0,           0,          38,      -2.985060509,    -0.01453912569,     -0.7344200342,        2.78689239
          0,           0,          39,      -3.001768673,    -0.03474127706,     -0.7587482175,       2.764279891
          0,           0,          40,      -3.018181626,    -0.05430447704,     -0.7820054384,       2.742123626
          0,           0,          41,       -3.03349659,    -0.07339483413,     -0.8037125674,       2.720470677
          0,           0,          42,      -3.047846348,    -0.09263502016,     -0.8241515867,       2.698890137
          0,           0,          43,      -3.062243595,      -0.112591691,     -0.8439904267,       2.676894572
          0,           0,          44,      -3.076852127,     -0.1330657507,     -0.8633966959,       2.654825068
          0,           0,          45,      -3.090859642,     -0.1537557353,     -0.8825296565,       2.633069634
          0,           0,          46,      -3.104015556,      -0.175397325,     -0.9027236085,       2.610386868
          0,           0,          47,       -3.11678235,     -0.1991585817,     -0.9252932299,        2.58432877
          0,           0,          48,      -3.129529053,     -0.2249872295,      -0.949382974,       2.553608831
          0,           0,          49,      -3.142646453,     -0.2510456192,     -0.9716188173,       2.519867951
          0,           0,          50,      -3.156822362,     -0.2746010557,      -0.988503433,       2.487531574
          0,           0,          51,      -3.172399769,     -0.2935625493,      -1.000178997,       2.461556357
          0,           0,          52,      -3.188674953,      -0.307979301,      -1.010675648,       2.443829429
          0,           0,          53,      -3.204488741,     -0.3207572012,      -1.024540338,       2.430909044
          0,           0,          54,      -3.219480493,     -0.3365978035,      -1.044375225,       2.415547321
          0,           0,          55,      -3.234340792,     -0.3597240224,      -1.071107326,       2.390138026
          0,           0,          56,       -3.24998163,     -0.3922125486,      -1.105366248,       2.348875198
          0,           0,          57,      -3.266718695,     -0.4332837158,      -1.147347846,       2.288571006
          0,           0,          58,      -3.284219115,     -0.4786190015,      -1.195072383,       2.209974379
          0,           0,          59,      -3.302302523,     -0.5203682739,      -1.243313589,       2.120892073
          0,           0,          60,      -3.322256525,     -0.5515591064,      -1.286180233,       2.038140829
          0,           0,          61,      -3.346964891,      -0.573265797,      -1.322275412,       1.977712115
          0,           0,          62,      -3.377721718,     -0.5924503323,      -1.353678044,       1.939036611
          0,           0,          63,      -3.409810536,     -0.6117756914,      -1.379003591,       1.912956734
          0,           0,          64,      -3.434829933,     -0.6282065127,      -1.394193729,       1.895564764
          0,           0,          65,      -3.452578856,     -0.6431700492,      -1.403593201,       1.881232558
          0,           0,          66,       -3.47423962,     -0.6663848266,      -1.420644743,       1.857384328
          0,           0,          67,      -3.508431969,     -0.7051973495,      -1.454475218,       1.815156657
          0,           0,          68,      -3.550243293,     -0.7541350057,      -1.500939327,       1.760137226
          0,           0,          69,      -3.585874101,     -0.7970542957,      -1.544782923,       1.710831752
          0,           0,          70,      -3.610654733,     -0.8258366823,      -1.575945788,       1.678057861
          0,           0,          71,      -3.635708231,     -0.8516054953,      -1.602901638,       1.650132577
          0,           0,          72,      -3.673294427,      -0.888826228,      -1.640409234,       1.610979707
