"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.2779493457,       3.140202666,       2.808666674,       6.012380805
          0,           0,           1,       0.212893746,        3.05031003,       2.759447223,       5.960883746
          0,           0,           2,      0.1791861365,       3.024506003,       2.764224819,       5.927815119
          0,           0,           3,        0.15436454,       3.018806753,        2.77671254,       5.882880962
          0,           0,           4,      0.1403930696,       3.015596456,       2.784546071,       5.830746095
          0,           0,           5,      0.1496103412,       3.021327797,       2.786526393,       5.796560978
          0,           0,           6,      0.1859311868,       3.044804067,       2.783926282,       5.808977313
          0,           0,           7,      0.2397258325,        3.08268197,        2.77739126,       5.861830615
          0,           0,           8,      0.2945832213,       3.125249774,       2.768843683,       5.924632204
          0,           0,           9,      0.3412829199,       3.164786969,       2.760291703,       5.979723314
          0,           0,          10,      0.3768772912,       3.197331169,       2.753050396,        6.02201217
          0,           0,          11,      0.4011744838,       3.221325607,       2.747440291,       6.051118578
          0,           0,          12,      0.4150984093,        3.23666458,       2.743328613,        6.06826788
          0,           0,          13,      0.4199672423,       3.244032193,       2.740396256,       6.075207704
          0,           0,          14,        0.41705493,       3.244269389,       2.738033235,       6.073569765
          0,           0,          15,      0.4069285893,       3.237890352,       2.735008481,       6.064235917
          0,           0,          16,      0.3901786682,       3.225222454,       2.729963171,       6.047843833
          0,           0,          17,      0.3680676905,       3.206698842,       2.721976433,       6.025370966
          0,           0,          18,      0.3414363554,       3.182900443,       2.710227096,       5.997623823
          0,           0,          19,      0.3113656638,       3.154732059,       2.694354315,       5.965756892
          0,           0,          20,      0.2787330034,         3.1233106,       2.674310023,       5.930959061
          0,           0,          21,      0.2453106327,       3.090083116,       2.650879014,       5.895216683
          0,           0,          22,      0.2128073337,       3.056560221,       2.625286732,       5.860473202
          0,           0,          23,      0.1823559352,       3.024034469,       2.598999029,       5.827991666
          0,           0,          24,      0.1545953272,       2.993480664,       2.573616688,       5.798312869
          0,           0,          25,      0.1296740591,       2.965544797,       2.550519726,        5.77135821
          0,           0,          26,      0.1074444603,       2.940656532,        2.53054842,       5.746806382
          0,           0,          27,     0.08762929559,       2.919098123,       2.513781478,       5.724401301
          0,           0,          28,     0.06994765268,       2.900965486,       2.499641327,       5.704078036
          0,           0,          29,     0.05417708711,       2.886142287,       2.487232086,        5.68594073
          0,           0,          30,     0.04013731547,       2.874281662,       2.475702399,        5.67011826
          0,           0,          31,     0.02765822465,       2.864861436,       2.464473322,       5.656632559
          0,           0,          32,     0.01656699721,        2.85730155,       2.453294041,       5.645341106
          0,           0,          33,    0.006708839081,       2.851100075,         2.4421775,       5.635985211
          0,           0,          34,   -0.002018107646,       2.845926196,       2.431282736,       5.628295216
          0,           0,          35,   -0.009630396008,       2.841651024,       2.420804105,       5.622098808
          0,           0,          36,    -0.01605101164,        2.83831644,       2.410895607,       5.617379036
          0,           0,          37,    -0.02113839834,       2.836053967,       2.401637802,        5.61425152
          0,           0,          38,    -0.02475599974,       2.834972521,       2.393031579,       5.612859345
          0,           0,          39,    -0.02686477689,        2.83504718,       2.385007474,       5.613226854
          0,           0,          40,    -0.02760347691,       2.836048632,        2.37744576,       5.615142134
          0,           0,          41,    -0.02731984521,        2.83754009,       2.370204816,       5.618127075
          0,           0,          42,    -0.02653788815,       2.838936949,       2.363155069,       5.621503139
          0,           0,          43,    -0.02588323395,       2.839596856,       2.356203978,       5.624506845
          0,           0,          44,    -0.02599106106,        2.83890557,       2.349304863,       5.626406292
          0,           0,          45,    -0.02742938678,       2.836338657,       2.342442753,       5.626582684
          0,           0,          46,    -0.03064495325,       2.831494275,        2.33561132,       5.624574075
          0,           0,          47,    -0.03594375832,       2.824104448,       2.328776657,       5.620084086
          0,           0,          48,    -0.04348698083,       2.814032315,       2.321856633,       5.612974908
          0,           0,          49,    -0.05330197512,       2.801261759,       2.314716772,        5.60324928
          0,           0,          50,        -0.0652976,       2.785884582,       2.307185195,       5.591030242
          0,           0,          51,     -0.0792872677,       2.768084551,       2.299080246,       5.576536216
          0,           0,          52,    -0.09501098205,       2.748121239,       2.290241195,        5.56005726
          0,           0,          53,     -0.1121588903,        2.72631246,       2.280553365,       5.541930483
          0,           0,          54,     -0.1303949072,       2.703015342,       2.269962545,       5.522515607
          0,           0,          55,     -0.1493792268,       2.678606346,        2.25847707,       5.502171739
          0,           0,          56,     -0.1687884881,       2.653460911,       2.246159019,       5.481236791
          0,           0,          57,     -0.1883321442,       2.627934058,       2.233108175,       5.460011174
          0,           0,          58,     -0.2077640998,       2.602343393,       2.219442671,       5.438746818
          0,           0,          59,     -0.2268898853,       2.576955542,        2.20528014,       5.417641558
          0,           0,          60,     -0.2455698457,       2.551976747,       2.190722212,       5.396837953
          0,           0,          61,     -0.2637192832,       2.527547945,         2.1758446,       5.376425387
          0,           0,          62,     -0.2813063462,       2.503744347,       2.160693068,       5.356444214
          0,           0,          63,     -0.2983483901,       2.480579268,       2.145284324,       5.336890876
          0,           0,          64,     -0.3149050589,       2.458011917,        2.12961122,       5.317724985
          0,           0,          65,     -0.3310722985,       2.435958064,       2.113648431,       5.298875287
          0,           0,          66,     -0.3469738517,       2.414302327,       2.097358819,       5.280247046
          0,           0,          67,     -0.3627525537,       2.392910408,       2.080698567,       5.261729214
          0,           0,          68,     -0.3785619992,       2.371640219,       2.063620704,       5.243201357
          0,           0,          69,     -0.3945592021,       2.350350264,       2.046077115,       5.224539277
          0,           0,          70,     -0.4108983916,       2.328905701,       2.028019407,       5.205619927
          0,           0,          71,     -0.4277261966,       2.307181848,       2.009399147,       5.186325082
          0,           0,          72,     -0.4451780231,       2.285065768,       1.990168037,       5.166543947
          0,           0,          73,     -0.4633755385,       2.262456495,        1.97027794,       5.146174797
          0,           0,          74,     -0.4824249988,       2.239264548,       1.949681042,       5.125125904
          0,           0,          75,     -0.5024163238,       2.215411094,       1.928330084,       5.103315829
          0,           0,          76,     -0.5234227524,       2.190827027,       1.906178516,       5.080673304
          0,           0,          77,     -0.5455010214,       2.165452073,       1.883180493,       5.057136757
          0,           0,          78,     -0.5686919669,       2.139234004,       1.859290634,       5.032653637
          0,           0,          79,     -0.5930214681,       2.112127944,       1.834463674,       5.007179636
          0,           0,          80,     -0.6185017699,       2.084095703,       1.808653993,       4.980677809
          0,           0,          81,     -0.6451331246,       2.055105119,       1.781815255,       4.953117651
          0,           0,          82,     -0.6729057335,       2.025129376,       1.753900291,       4.924474188
          0,           0,          83,      -0.701801998,       1.994146199,       1.724861401,       4.894727013
          0,           0,          84,     -0.7317989654,       1.962137001,       1.694651196,       4.863859362
          0,           0,          85,     -0.7628708069,       1.929086082,       1.663224031,       4.831857351
          0,           0,          86,     -0.7949910969,       1.894980059,       1.630538163,       4.798709518
          0,           0,          87,      -0.828134562,       1.859807819,       1.596558672,       4.764406941
          0,           0,          88,     -0.8622779198,       1.823561362,       1.561261247,       4.728944252
          0,           0,          89,     -0.8973993907,       1.786237943,       1.524636919,       4.692321935
          0,           0,          90,     -0.9334764995,       1.747843942,       1.486697887,       4.654550299
          0,           0,          91,     -0.9704818385,       1.708400892,       1.447484469,       4.615655551
          0,           0,          92,      -1.008376592,       1.667953971,       1.407073198,        4.57568831
          0,           0,          93,      -1.047101775,       1.626583157,       1.365585904,       4.534734749
          0,           0,          94,      -1.086567527,       1.584416741,       1.323199077,       4.492930137
          0,           0,          95,      -1.126641108,        1.54164633,       1.280152316,       4.450473913
          0,           0,          96,      -1.167135008,       1.498541259,       1.236753732,       4.407644251
          0,           0,          97,      -1.207797395,       1.455458726,        1.19337911,       4.364808365
          0,           0,          98,      -1.248308248,       1.412844076,       1.150460901,       4.322422897
          0,           0,          99,       -1.28828537,        1.37121425,       1.108463239,       4.281017174
          0,           0,         100,      -1.327304606,       1.331118153,       1.067841306,       4.241152874
          0,           0,         101,      -1.364936754,        1.29307237,       1.028987833,       4.203358391
          0,           0,         102,      -1.400799413,       1.257480062,       0.992175671,       4.168045895
          0,           0,         103,      -1.434615589,       1.224551953,      0.9575104113,       4.135430592
          0,           0,         104,      -1.466265088,       1.194254405,      0.9249072611,       4.105477942
          0,           0,         105,      -1.495813245,       1.166303919,      0.8941001425,       4.077898736
          0,           0,         106,      -1.523507084,       1.140210848,      0.8646806229,       4.052194668
          0,           0,         107,      -1.549739547,       1.115356856,      0.8361552141,       4.027738188
          0,           0,         108,      -1.574992687,       1.091081618,      0.8080063372,       4.003861299
          0,           0,         109,      -1.599775196,       1.066757569,      0.7797450952,       3.979931609
          0,           0,         110,      -1.624567474,       1.041842021,       0.750949965,       3.955404933
          0,           0,         111,      -1.649781422,       1.015906136,      0.7212910492,       3.929854173
          0,           0,         112,      -1.675736111,      0.9886461078,      0.6905427823,       3.902980093
          0,           0,         113,      -1.702646796,      0.9598832939,      0.6585887421,        3.87461091
          0,           0,         114,      -1.730623652,      0.9295586726,      0.6254215134,       3.844696096
          0,           0,         115,       -1.75967718,      0.8977246965,      0.5911388958,       3.813297405
          0,           0,         116,      -1.789728613,      0.8645352645,      0.5559360631,       3.780577703
          0,           0,         117,      -1.820624926,      0.8302326594,      0.5200918272,       3.746786378
          0,           0,         118,      -1.852158828,      0.7951291328,       0.483946432,       3.712238996
          0,           0,         119,      -1.884094073,      0.7595806538,      0.4478688515,        3.67728894
          0,           0,         120,      -1.916195437,      0.7239515895,      0.4122138263,       3.642290273
          0,           0,         121,      -1.948260966,      0.6885719015,      0.3772727733,       3.607554112
          0,           0,         122,      -1.980152188,      0.6536923147,      0.3432269992,       3.573304597
          0,           0,         123,       -2.01181682,      0.6194463008,      0.3101140836,       3.539643545
          0,           0,         124,      -2.043298991,      0.5858285354,      0.2778167221,       3.506532932
          0,           0,         125,       -2.07473428,      0.5526964629,      0.2460775556,        3.47380069
          0,           0,         126,      -2.106330244,      0.5197955935,      0.2145360813,       3.441169173
          0,           0,         127,      -2.138336127,      0.4868029691,      0.1827783139,       3.408299927
          0,           0,         128,      -2.171006867,      0.4533797946,      0.1503887583,        3.37484581
          0,           0,         129,       -2.20456626,       0.419224574,      0.1169970109,         3.3405025
          0,           0,         130,      -2.239172566,      0.3841210095,     0.08231566438,       3.305054654
          0,           0,         131,       -2.27488831,      0.3479781644,     0.04616986268,       3.268415097
          0,           0,         132,      -2.311655239,      0.3108620202,    0.008520600627,       3.230656853
          0,           0,         133,       -2.34927603,      0.2730166968,    -0.03051655899,       3.192036586
          0,           0,         134,      -2.387406369,      0.2348703717,    -0.07065803167,       3.153004366
          0,           0,         135,      -2.425563741,      0.1970166624,     -0.1114485525,       3.114189582
          0,           0,         136,      -2.463161219,      0.1601599749,     -0.1522762548,       3.076349357
          0,           0,         137,       -2.49957271,      0.1250178309,     -0.1924181701,       3.040269374
          0,           0,         138,      -2.534227935,     0.09218832936,     -0.2311249709,       3.006622602
          0,           0,         139,      -2.566720861,     0.06201356158,     -0.2677414113,       2.975817422
          0,           0,         140,      -2.596901196,     0.03448572869,     -0.3018382247,       2.947887491
          0,           0,         141,      -2.624916188,     0.00923455758,     -0.3333133925,       2.922469976
