"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.3691403385,       3.275946691,      -10.29055158,       6.103571797
          0,           0,           1,      0.3117024021,       3.175952709,       2.516814447,       6.023959441
          0,           0,           2,      0.3104446283,       3.187698324,       2.757116978,       6.002078885
          0,           0,           3,      0.3357345974,       3.225513031,       2.877244295,       5.998591807
          0,           0,           4,      0.3757961844,       3.266532969,       2.946850699,       6.012187142
          0,           0,           5,      0.4218011618,       3.305806368,       2.986652346,       6.044277055
          0,           0,           6,      0.4677231411,       3.341368939,        3.00643284,       6.087450426
          0,           0,           7,      0.5099237447,        3.37390869,       3.011545776,       6.133286909
          0,           0,           8,      0.5477160372,       3.404162681,       3.005715084,       6.176873874
          0,           0,           9,      0.5796936153,       3.431300393,       2.991801622,       6.214429722
          0,           0,          10,      0.6039422819,       3.453512727,       2.972237933,       6.243370547
          0,           0,          11,      0.6193146884,       3.469236661,       2.949305691,       6.262662226
          0,           0,          12,      0.6254748941,       3.477612751,       2.925150195,       6.272214783
          0,           0,          13,       0.622692197,       3.478396389,       2.901618743,       6.272379546
          0,           0,          14,      0.6116649174,       3.471801628,       2.879956399,       6.263748222
          0,           0,          15,      0.5933583772,        3.45834588,       2.860610862,       6.247062461
          0,           0,          16,      0.5689352475,       3.438773652,       2.843316307,       6.223255964
          0,           0,          17,      0.5395979651,       3.413886359,       2.827287075,       6.193368645
          0,           0,          18,       0.506515262,       3.384463447,       2.811533709,        6.15852359
          0,           0,          19,      0.4707585086,       3.351195489,       2.795128001,       6.119861776
          0,           0,          20,      0.4333732718,       3.314795192,       2.777412245,       6.078613171
          0,           0,          21,      0.3955354995,       3.276218484,       2.758149924,       6.036275498
          0,           0,          22,      0.3586662823,       3.236862709,       2.737597465,       5.994747135
          0,           0,          23,      0.3243546273,       3.198599365,       2.716505399,       5.956210627
          0,           0,          24,      0.2941584297,       3.163587031,        2.69601874,       5.922762766
          0,           0,          25,       0.269262024,       3.133852347,       2.677492381,       5.895869017
          0,           0,          26,      0.2502158373,       3.110793783,       2.662193779,       5.876005027
          0,           0,          27,      0.2368897893,       3.094854349,       2.650975961,       5.862717559
          0,           0,          28,      0.2286373159,       3.085520199,       2.644029489,       5.855004113
          0,           0,          29,      0.2245327816,       3.081607131,       2.640822813,       5.851709172
          0,           0,          30,      0.2236102005,       3.081668684,       2.640296754,        5.85178436
          0,           0,          31,      0.2249839582,       3.084307254,       2.641174845,       5.854345123
          0,           0,          32,      0.2278820912,       3.088330402,        2.64226054,       5.858628344
          0,           0,          33,       0.231624392,       3.092779691,       2.642620172,        5.86392927
          0,           0,          34,      0.2355888907,       3.096896574,       2.641646862,       5.869566111
          0,           0,          35,      0.2391942395,       3.100075619,       2.639038612,       5.874880348
          0,           0,          36,      0.2419053257,       3.101830088,       2.634734476,       5.879260806
          0,           0,          37,      0.2432514429,       3.101770645,       2.628838811,       5.882170554
          0,           0,          38,       0.242846204,       3.099594409,       2.621549315,       5.883167374
          0,           0,          39,       0.240397135,       3.095075671,       2.613097202,       5.881909019
          0,           0,          40,      0.2357079764,       3.088059867,       2.603700095,       5.878153821
          0,           0,          41,       0.228671115,       3.078455622,       2.593529839,       5.871753442
          0,           0,          42,       0.219255695,        3.06622657,       2.582695786,       5.862643569
          0,           0,          43,       0.207495253,        3.05138396,       2.571242928,       5.850835127
